	params	logisticregression__C	logisticregression__l1_ratio	iteration0_mcc	iteration0_precision_recall_auc	iteration0_roc_auc	iteration1_mcc	iteration1_precision_recall_auc	iteration1_roc_auc	iteration2_mcc	iteration2_precision_recall_auc	iteration2_roc_auc	iteration3_mcc	iteration3_precision_recall_auc	iteration3_roc_auc	iteration4_mcc	iteration4_precision_recall_auc	iteration4_roc_auc	iteration5_mcc	iteration5_precision_recall_auc	iteration5_roc_auc	iteration6_mcc	iteration6_precision_recall_auc	iteration6_roc_auc	iteration7_mcc	iteration7_precision_recall_auc	iteration7_roc_auc	iteration8_mcc	iteration8_precision_recall_auc	iteration8_roc_auc	iteration9_mcc	iteration9_precision_recall_auc	iteration9_roc_auc	mean_mcc	std_mcc	mean_precision_recall_auc	std_precision_recall_auc	mean_roc_auc	std_roc_auc
0	{'logisticregression__C': 0.0001, 'logisticregression__l1_ratio': 0.0}	0.0001	0.0	0.32824397594488725	0.731528407849345	0.75	0.3476767476825577	0.5486490765324954	0.6792929292929293	0.3476767476825577	0.6448177105897571	0.7247474747474747	0.2854496128592251	0.6324303409887746	0.6944444444444444	0.3892494720807615	0.758266201097417	0.7727272727272727	0.3892494720807615	0.5843930145084841	0.7070707070707071	0.3057762147373361	0.6030024084346188	0.6944444444444444	0.24232015747572203	0.49262683052403605	0.6338383838383839	0.3057762147373361	0.6575758093318538	0.7045454545454546	0.3892494720807615	0.6155116801603301	0.6994949494949495	0.33306680873619066	0.049341824077246195	0.6268801480017112	0.0789915160513687	0.706060606060606	0.03796660228772568
1	{'logisticregression__C': 0.0001, 'logisticregression__l1_ratio': 0.1}	0.0001	0.1	-0.07537783614444091	0.4585648148148148	0.43939393939393934	0.0	0.46956018518518516	0.45959595959595956	-0.020515248496555453	0.5175925925925925	0.5	0.050251890762960605	0.5372106481481481	0.5404040404040404	0.08206099398622181	0.5309027777777777	0.5202020202020202	0.0	0.5372106481481481	0.5404040404040404	0.0	0.5239004629629629	0.5202020202020202	-0.020515248496555453	0.46956018518518516	0.45959595959595956	-0.07537783614444091	0.4585648148148148	0.43939393939393934	-0.07537783614444091	0.4585648148148148	0.43939393939393934	-0.01348511206772512	0.053049224700244826	0.49616319444444434	0.03568621798517206	0.4858585858585859	0.042642801882794824
2	{'logisticregression__C': 0.0001, 'logisticregression__l1_ratio': 0.2}	0.0001	0.2	-0.07537783614444091	0.46956018518518516	0.45959595959595956	0.050251890762960605	0.5372106481481481	0.5404040404040404	0.0	0.5239004629629629	0.5202020202020202	-0.020515248496555453	0.5094907407407407	0.4797979797979798	0.050251890762960605	0.5372106481481481	0.5404040404040404	-0.050251890762960605	0.46956018518518516	0.45959595959595956	-0.020515248496555453	0.47766203703703697	0.4797979797979798	0.08206099398622181	0.5461805555555556	0.5606060606060606	-0.07537783614444091	0.4585648148148148	0.43939393939393934	0.050251890762960605	0.5094907407407407	0.4797979797979798	-0.0009221393769849693	0.05679583379683386	0.5038831018518518	0.0326113951535645	0.49595959595959593	0.041292147385201074
3	{'logisticregression__C': 0.0001, 'logisticregression__l1_ratio': 0.3}	0.0001	0.3	0.0	0.5175925925925925	0.5	0.050251890762960605	0.5094907407407407	0.4797979797979798	-0.07537783614444091	0.4585648148148148	0.43939393939393934	-0.07537783614444091	0.48396990740740736	0.5	0.08206099398622181	0.5309027777777777	0.5202020202020202	0.08206099398622181	0.5372106481481481	0.5404040404040404	-0.08206099398622181	0.4585648148148148	0.43939393939393934	0.0	0.5309027777777777	0.5202020202020202	-0.020515248496555453	0.48396990740740736	0.5	0.0	0.4585648148148148	0.43939393939393934	-0.003895803603625485	0.06178817906957456	0.4969733796296295	0.03208862086418754	0.4878787878787879	0.037128750847381105
4	{'logisticregression__C': 0.0001, 'logisticregression__l1_ratio': 0.4}	0.0001	0.4	-0.07537783614444091	0.48396990740740736	0.5	-0.07537783614444091	0.48396990740740736	0.5	-0.08206099398622181	0.46956018518518516	0.45959595959595956	-0.07537783614444091	0.4585648148148148	0.43939393939393934	-0.020515248496555453	0.5239004629629629	0.5202020202020202	0.050251890762960605	0.5175925925925925	0.5	-0.12309149097933272	0.4585648148148148	0.43939393939393934	0.050251890762960605	0.5461805555555556	0.5606060606060606	0.08206099398622181	0.5309027777777777	0.5202020202020202	-0.020515248496555453	0.48396990740740736	0.5	-0.028975171487984508	0.06925126026102175	0.49571759259259246	0.03147519265133498	0.49393939393939396	0.03815276895411528
5	{'logisticregression__C': 0.0001, 'logisticregression__l1_ratio': 0.5}	0.0001	0.5	-0.020515248496555453	0.47766203703703697	0.4797979797979798	-0.07537783614444091	0.46956018518518516	0.45959595959595956	-0.08206099398622181	0.5094907407407407	0.4797979797979798	0.0	0.4585648148148148	0.43939393939393934	0.020515248496555453	0.5175925925925925	0.5	0.050251890762960605	0.5309027777777777	0.5202020202020202	-0.020515248496555453	0.47766203703703697	0.4797979797979798	-0.020515248496555453	0.5239004629629629	0.5202020202020202	-0.020515248496555453	0.47766203703703697	0.4797979797979798	0.0	0.46956018518518516	0.45959595959595956	-0.016873268485736847	0.039718988813827995	0.49125578703703693	0.026306246968273567	0.4818181818181818	0.02599361490319031
6	{'logisticregression__C': 0.0001, 'logisticregression__l1_ratio': 0.6}	0.0001	0.6	0.050251890762960605	0.5094907407407407	0.4797979797979798	0.050251890762960605	0.5239004629629629	0.5202020202020202	-0.020515248496555453	0.5094907407407407	0.4797979797979798	-0.07537783614444091	0.4585648148148148	0.43939393939393934	-0.07537783614444091	0.48396990740740736	0.5	-0.12309149097933272	0.4585648148148148	0.43939393939393934	0.050251890762960605	0.5094907407407407	0.4797979797979798	-0.020515248496555453	0.48396990740740736	0.5	-0.07537783614444091	0.4585648148148148	0.43939393939393934	-0.07537783614444091	0.47766203703703697	0.4797979797979798	-0.03148776602613255	0.0635797855743576	0.48736689814814815	0.024515387516269728	0.47575757575757577	0.02825074338505461
7	{'logisticregression__C': 0.0001, 'logisticregression__l1_ratio': 0.7}	0.0001	0.7	-0.08206099398622181	0.5094907407407407	0.4797979797979798	-0.050251890762960605	0.5309027777777777	0.5202020202020202	-0.020515248496555453	0.5175925925925925	0.5	0.08206099398622181	0.5461805555555556	0.5606060606060606	0.050251890762960605	0.5094907407407407	0.4797979797979798	0.020515248496555453	0.47766203703703697	0.4797979797979798	0.050251890762960605	0.5309027777777777	0.5202020202020202	0.0	0.5175925925925925	0.5	0.0	0.5309027777777777	0.5202020202020202	-0.08206099398622181	0.5094907407407407	0.4797979797979798	-0.0031809103223261193	0.05629125323286796	0.5180208333333333	0.018673481170742242	0.504040404040404	0.026597195499166996
8	{'logisticregression__C': 0.0001, 'logisticregression__l1_ratio': 0.8}	0.0001	0.8	0.0	0.47766203703703697	0.4797979797979798	-0.07537783614444091	0.48396990740740736	0.5	0.050251890762960605	0.5094907407407407	0.4797979797979798	0.050251890762960605	0.5175925925925925	0.5	0.08206099398622181	0.5309027777777777	0.5202020202020202	-0.020515248496555453	0.47766203703703697	0.4797979797979798	0.0	0.47766203703703697	0.4797979797979798	-0.020515248496555453	0.46956018518518516	0.45959595959595956	-0.020515248496555453	0.5239004629629629	0.5202020202020202	-0.07537783614444091	0.4585648148148148	0.43939393939393934	-0.002973664226640514	0.0519854120792516	0.4926967592592592	0.025363553376216035	0.4858585858585858	0.025286172869385327
9	{'logisticregression__C': 0.0001, 'logisticregression__l1_ratio': 0.9}	0.0001	0.9	0.08206099398622181	0.5309027777777777	0.5202020202020202	-0.020515248496555453	0.5094907407407407	0.4797979797979798	0.050251890762960605	0.5094907407407407	0.4797979797979798	-0.12309149097933272	0.4585648148148148	0.43939393939393934	-0.020515248496555453	0.5175925925925925	0.5	-0.020515248496555453	0.47766203703703697	0.4797979797979798	0.0	0.5239004629629629	0.5202020202020202	0.08206099398622181	0.5372106481481481	0.5404040404040404	-0.020515248496555453	0.47766203703703697	0.4797979797979798	0.0	0.47766203703703697	0.4797979797979798	0.0009221393769849702	0.060387433771878364	0.5020138888888889	0.027026251905104784	0.491919191919192	0.028885670827646107
