	min_max_ncv_average_precision	min_max_ncv_balanced_accuracy	min_max_ncv_brier_loss	min_max_ncv_f1	min_max_ncv_informedness	min_max_ncv_log_loss	min_max_ncv_markedness	min_max_ncv_mcc	min_max_ncv_negative_predictive_value	min_max_ncv_precision	min_max_ncv_precision_recall_auc	min_max_ncv_roc_auc	min_max_ncv_sensitivity	min_max_ncv_specificity
mcc	[0.732, 0.844]	[0.715, 0.798]	[0.16196, 0.22027]	[0.667, 0.778]	[0.429, 0.596]	[0.5361, 0.9850]	[0.445, 0.596]	[0.441, 0.596]	[0.720, 0.818]	[0.706, 0.846]	[0.723, 0.841]	[0.689, 0.806]	[0.611, 0.778]	[0.773, 0.909]
precision_recall_auc	[0.714, 0.876]	[0.687, 0.793]	[0.15372, 0.22386]	[0.625, 0.765]	[0.374, 0.586]	[0.5430, 0.9345]	[0.407, 0.604]	[0.390, 0.595]	[0.692, 0.792]	[0.706, 0.812]	[0.703, 0.873]	[0.684, 0.843]	[0.556, 0.722]	[0.773, 0.864]
roc_auc	[0.751, 0.858]	[0.715, 0.793]	[0.16121, 0.20762]	[0.667, 0.765]	[0.429, 0.586]	[0.5824, 0.8473]	[0.453, 0.626]	[0.441, 0.601]	[0.720, 0.792]	[0.733, 0.857]	[0.743, 0.855]	[0.705, 0.821]	[0.611, 0.722]	[0.818, 0.909]
