	importance
PF3D7_1474400.iso1.exon15.amp1_4083	-0.1174650365441374
PF3D7_1468300.iso1.exon2.amp1_2138	-0.05134418440473533
PF3D7_1002100.2o2_2704	-0.015645452882652858
PF3D7_1445200.iso1.exon3.amp1_2402	-0.015231543486768693
PF3D7_1449700.iso1.exon1.amp1_4303	-0.006703705146693294
Dose	0.5544103788949849
