	min_max_ncv_average_precision	min_max_ncv_balanced_accuracy	min_max_ncv_brier_loss	min_max_ncv_f1	min_max_ncv_informedness	min_max_ncv_log_loss	min_max_ncv_markedness	min_max_ncv_mcc	min_max_ncv_negative_predictive_value	min_max_ncv_precision	min_max_ncv_precision_recall_auc	min_max_ncv_roc_auc	min_max_ncv_sensitivity	min_max_ncv_specificity
mcc	[0.789, 0.854]	[0.720, 0.848]	[0.14267, 0.17968]	[0.686, 0.833]	[0.439, 0.697]	[0.4414, 0.5376]	[0.445, 0.697]	[0.442, 0.697]	[0.739, 0.864]	[0.706, 0.833]	[0.780, 0.848]	[0.794, 0.884]	[0.667, 0.833]	[0.773, 0.864]
precision_recall_auc	[0.779, 0.869]	[0.664, 0.848]	[0.13772, 0.17876]	[0.606, 0.833]	[0.328, 0.697]	[0.4270, 0.5258]	[0.347, 0.697]	[0.337, 0.697]	[0.680, 0.864]	[0.667, 0.833]	[0.773, 0.866]	[0.799, 0.896]	[0.556, 0.833]	[0.773, 0.864]
roc_auc	[0.777, 0.877]	[0.692, 0.871]	[0.14160, 0.17518]	[0.647, 0.857]	[0.384, 0.742]	[0.4447, 0.5113]	[0.396, 0.752]	[0.390, 0.747]	[0.708, 0.870]	[0.688, 0.882]	[0.769, 0.872]	[0.808, 0.894]	[0.611, 0.833]	[0.773, 0.909]
