	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.878 ± 0.037727	0.816 ± 0.040737	0.13513 ± 0.012155	0.793 ± 0.047909	0.633 ± 0.081473	0.4229 ± 0.028211	0.650 ± 0.082391	0.641 ± 0.081782	0.815 ± 0.037462	0.835 ± 0.049574	0.874 ± 0.041683	0.889 ± 0.021797	0.756 ± 0.053672	0.877 ± 0.037421
precision_recall_auc	0.883 ± 0.027286	0.822 ± 0.036619	0.13340 ± 0.009452	0.800 ± 0.042999	0.644 ± 0.073237	0.4184 ± 0.023858	0.660 ± 0.076140	0.652 ± 0.074397	0.822 ± 0.034038	0.838 ± 0.051676	0.880 ± 0.028837	0.893 ± 0.014423	0.767 ± 0.051052	0.877 ± 0.043122
roc_auc	0.874 ± 0.045785	0.794 ± 0.032994	0.13489 ± 0.014305	0.769 ± 0.037339	0.589 ± 0.065988	0.4235 ± 0.035749	0.604 ± 0.073621	0.596 ± 0.069255	0.800 ± 0.030171	0.804 ± 0.055268	0.870 ± 0.048931	0.887 ± 0.027211	0.739 ± 0.045737	0.850 ± 0.048152
