	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.882 ± 0.020980	0.812 ± 0.043726	0.14795 ± 0.010976	0.775 ± 0.058648	0.623 ± 0.087451	0.4796 ± 0.029551	0.694 ± 0.076463	0.658 ± 0.081225	0.784 ± 0.043339	0.911 ± 0.045784	0.880 ± 0.022013	0.849 ± 0.023176	0.678 ± 0.077690	0.945 ± 0.028748
precision_recall_auc	0.890 ± 0.025386	0.799 ± 0.041461	0.14503 ± 0.013883	0.760 ± 0.051794	0.597 ± 0.082922	0.4713 ± 0.033770	0.668 ± 0.094683	0.632 ± 0.088065	0.772 ± 0.031309	0.897 ± 0.067570	0.888 ± 0.025723	0.856 ± 0.028532	0.661 ± 0.048644	0.936 ± 0.043913
roc_auc	0.889 ± 0.024832	0.813 ± 0.043257	0.14406 ± 0.013331	0.777 ± 0.057610	0.627 ± 0.086515	0.4677 ± 0.027097	0.707 ± 0.088967	0.665 ± 0.086384	0.782 ± 0.037530	0.925 ± 0.062041	0.887 ± 0.024468	0.857 ± 0.020396	0.672 ± 0.066512	0.955 ± 0.037113
