	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.920 ± 0.011324	0.866 ± 0.017568	0.10906 ± 0.005913	0.850 ± 0.021903	0.731 ± 0.035136	0.3604 ± 0.021109	0.743 ± 0.026959	0.737 ± 0.031119	0.863 ± 0.021998	0.881 ± 0.004960	0.918 ± 0.011676	0.905 ± 0.011406	0.822 ± 0.035136	0.909 ± 0.000000
precision_recall_auc	0.908 ± 0.015441	0.742 ± 0.085349	0.11675 ± 0.008753	0.637 ± 0.160847	0.484 ± 0.170698	0.3772 ± 0.025386	0.703 ± 0.068275	0.579 ± 0.132920	0.711 ± 0.072195	0.992 ± 0.024325	0.905 ± 0.016142	0.897 ± 0.008350	0.489 ± 0.175291	0.995 ± 0.014374
roc_auc	0.914 ± 0.013018	0.723 ± 0.068403	0.11672 ± 0.010823	0.609 ± 0.124220	0.445 ± 0.136806	0.3701 ± 0.030586	0.675 ± 0.091831	0.546 ± 0.118445	0.692 ± 0.053865	0.983 ± 0.052705	0.912 ± 0.013551	0.906 ± 0.010743	0.450 ± 0.129497	0.995 ± 0.014374
