	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.717 ± 0.053649	0.668 ± 0.038980	0.21370 ± 0.015191	0.679 ± 0.045881	0.336 ± 0.077961	0.6715 ± 0.064148	0.370 ± 0.094580	0.352 ± 0.085074	0.789 ± 0.074861	0.580 ± 0.029600	0.701 ± 0.062268	0.760 ± 0.022618	0.822 ± 0.093697	0.514 ± 0.060795
precision_recall_auc	0.741 ± 0.048980	0.700 ± 0.042497	0.19709 ± 0.023727	0.713 ± 0.031301	0.399 ± 0.084994	0.5997 ± 0.085772	0.442 ± 0.071750	0.420 ± 0.076663	0.837 ± 0.046388	0.605 ± 0.046758	0.727 ± 0.054479	0.790 ± 0.042580	0.872 ± 0.045737	0.527 ± 0.098660
roc_auc	0.747 ± 0.063081	0.711 ± 0.029311	0.19420 ± 0.021693	0.714 ± 0.032961	0.422 ± 0.058621	0.5991 ± 0.083931	0.448 ± 0.074178	0.435 ± 0.065197	0.827 ± 0.065657	0.621 ± 0.024385	0.734 ± 0.068963	0.796 ± 0.038435	0.844 ± 0.077690	0.577 ± 0.056894
