	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.932 ± 0.005337	0.842 ± 0.036673	0.10686 ± 0.011016	0.823 ± 0.036883	0.683 ± 0.073345	0.3719 ± 0.043323	0.706 ± 0.087590	0.695 ± 0.080227	0.835 ± 0.017269	0.871 ± 0.074124	0.931 ± 0.005451	0.914 ± 0.011384	0.783 ± 0.017568	0.900 ± 0.070418
precision_recall_auc	0.915 ± 0.027367	0.828 ± 0.043681	0.11937 ± 0.022756	0.801 ± 0.057707	0.656 ± 0.087362	0.3912 ± 0.086453	0.706 ± 0.091163	0.680 ± 0.086780	0.811 ± 0.040863	0.895 ± 0.080723	0.913 ± 0.028070	0.906 ± 0.035262	0.733 ± 0.081985	0.923 ± 0.067929
roc_auc	0.887 ± 0.037436	0.802 ± 0.057624	0.14087 ± 0.024111	0.767 ± 0.085792	0.603 ± 0.115248	0.4420 ± 0.077238	0.651 ± 0.097730	0.625 ± 0.100726	0.800 ± 0.063289	0.852 ± 0.090257	0.884 ± 0.038829	0.886 ± 0.032666	0.717 ± 0.134690	0.886 ± 0.077997
