	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.893 ± 0.025245	0.842 ± 0.032208	0.12155 ± 0.012486	0.827 ± 0.033573	0.683 ± 0.064417	0.4200 ± 0.047990	0.684 ± 0.065328	0.684 ± 0.064809	0.862 ± 0.027337	0.822 ± 0.049047	0.890 ± 0.026379	0.887 ± 0.020482	0.833 ± 0.037037	0.850 ± 0.052705
precision_recall_auc	0.900 ± 0.027767	0.837 ± 0.051451	0.12145 ± 0.015652	0.813 ± 0.069362	0.673 ± 0.102902	0.4079 ± 0.050780	0.696 ± 0.083112	0.684 ± 0.092739	0.836 ± 0.058134	0.860 ± 0.047600	0.896 ± 0.029827	0.898 ± 0.018815	0.778 ± 0.104757	0.895 ± 0.043122
roc_auc	0.887 ± 0.029423	0.833 ± 0.054643	0.12741 ± 0.010943	0.805 ± 0.083763	0.667 ± 0.109285	0.4170 ± 0.043746	0.701 ± 0.062258	0.683 ± 0.086370	0.833 ± 0.067846	0.868 ± 0.043171	0.883 ± 0.031631	0.894 ± 0.014906	0.767 ± 0.135578	0.900 ± 0.046945
