	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.942 ± 0.007564	0.866 ± 0.024176	0.10319 ± 0.007026	0.850 ± 0.027905	0.732 ± 0.048352	0.3456 ± 0.019201	0.760 ± 0.057870	0.746 ± 0.051973	0.851 ± 0.023002	0.909 ± 0.053669	0.941 ± 0.007844	0.936 ± 0.010326	0.800 ± 0.038845	0.932 ± 0.044174
precision_recall_auc	0.947 ± 0.014757	0.872 ± 0.043563	0.10060 ± 0.010228	0.857 ± 0.050422	0.744 ± 0.087127	0.3735 ± 0.122148	0.782 ± 0.097074	0.763 ± 0.091071	0.850 ± 0.036270	0.932 ± 0.072939	0.946 ± 0.015098	0.939 ± 0.020825	0.794 ± 0.052705	0.950 ± 0.054419
roc_auc	0.942 ± 0.011923	0.852 ± 0.024223	0.10637 ± 0.007962	0.834 ± 0.028816	0.704 ± 0.048446	0.3893 ± 0.117546	0.724 ± 0.050000	0.714 ± 0.048263	0.845 ± 0.027360	0.880 ± 0.042514	0.940 ± 0.012168	0.930 ± 0.018459	0.794 ± 0.045737	0.909 ± 0.037113
