	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.908 ± 0.019518	0.816 ± 0.027785	0.12347 ± 0.011920	0.789 ± 0.035907	0.632 ± 0.055571	0.3999 ± 0.057668	0.666 ± 0.051874	0.649 ± 0.053173	0.803 ± 0.027773	0.862 ± 0.033588	0.906 ± 0.019770	0.881 ± 0.037531	0.728 ± 0.048644	0.905 ± 0.025802
precision_recall_auc	0.908 ± 0.020983	0.796 ± 0.028565	0.12029 ± 0.012552	0.746 ± 0.041417	0.592 ± 0.057130	0.3811 ± 0.033368	0.731 ± 0.058308	0.657 ± 0.054269	0.754 ± 0.026222	0.977 ± 0.050781	0.906 ± 0.021141	0.894 ± 0.030605	0.606 ± 0.055246	0.986 ± 0.030679
roc_auc	0.919 ± 0.012474	0.812 ± 0.034342	0.11377 ± 0.006292	0.772 ± 0.047998	0.624 ± 0.068684	0.3586 ± 0.017021	0.724 ± 0.069618	0.672 ± 0.065765	0.776 ± 0.034536	0.948 ± 0.059380	0.917 ± 0.012769	0.919 ± 0.016835	0.656 ± 0.068293	0.968 ± 0.037421
