	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.895 ± 0.025615	0.813 ± 0.036937	0.13005 ± 0.018807	0.780 ± 0.045134	0.625 ± 0.073875	0.4143 ± 0.070777	0.687 ± 0.090601	0.655 ± 0.081342	0.786 ± 0.026524	0.901 ± 0.068413	0.892 ± 0.026051	0.865 ± 0.042891	0.689 ± 0.038845	0.936 ± 0.043913
precision_recall_auc	0.900 ± 0.017147	0.779 ± 0.035478	0.12726 ± 0.012386	0.719 ± 0.052318	0.559 ± 0.070955	0.3998 ± 0.032508	0.714 ± 0.069276	0.631 ± 0.067095	0.739 ± 0.031051	0.975 ± 0.055000	0.898 ± 0.017290	0.881 ± 0.027623	0.572 ± 0.064417	0.986 ± 0.030679
roc_auc	0.922 ± 0.012549	0.798 ± 0.025470	0.11464 ± 0.007183	0.754 ± 0.036835	0.597 ± 0.050941	0.3616 ± 0.017813	0.703 ± 0.061128	0.647 ± 0.051497	0.763 ± 0.024636	0.939 ± 0.058111	0.920 ± 0.012828	0.919 ± 0.018006	0.633 ± 0.053672	0.964 ± 0.035855
