	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.708 ± 0.038416	0.671 ± 0.032770	0.22095 ± 0.014596	0.651 ± 0.031024	0.342 ± 0.065540	0.6648 ± 0.050420	0.343 ± 0.066528	0.343 ± 0.065990	0.718 ± 0.031843	0.625 ± 0.044667	0.698 ± 0.041414	0.713 ± 0.032036	0.683 ± 0.052705	0.659 ± 0.071870
precision_recall_auc	0.702 ± 0.060444	0.671 ± 0.035438	0.22038 ± 0.020836	0.616 ± 0.055760	0.341 ± 0.070875	0.6580 ± 0.065304	0.362 ± 0.070579	0.352 ± 0.069945	0.692 ± 0.041720	0.670 ± 0.048535	0.689 ± 0.067229	0.719 ± 0.046296	0.578 ± 0.095150	0.764 ± 0.067079
roc_auc	0.740 ± 0.046658	0.692 ± 0.057294	0.20809 ± 0.020214	0.664 ± 0.072286	0.383 ± 0.114588	0.6272 ± 0.060007	0.386 ± 0.113057	0.385 ± 0.113791	0.734 ± 0.061775	0.652 ± 0.061533	0.732 ± 0.048357	0.744 ± 0.048358	0.683 ± 0.104920	0.700 ± 0.074843
