	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.771 ± 0.027691	0.765 ± 0.048046	0.17885 ± 0.021357	0.726 ± 0.063656	0.530 ± 0.096092	0.5683 ± 0.062165	0.561 ± 0.090566	0.545 ± 0.093141	0.762 ± 0.044952	0.800 ± 0.051569	0.760 ± 0.029268	0.790 ± 0.031573	0.667 ± 0.078567	0.864 ± 0.037113
precision_recall_auc	0.767 ± 0.053880	0.718 ± 0.040719	0.19449 ± 0.020510	0.655 ± 0.061233	0.436 ± 0.081439	0.5953 ± 0.062812	0.492 ± 0.080076	0.463 ± 0.079247	0.714 ± 0.043746	0.777 ± 0.057035	0.759 ± 0.056670	0.775 ± 0.051739	0.572 ± 0.090911	0.864 ± 0.047913
roc_auc	0.790 ± 0.050751	0.772 ± 0.057585	0.18000 ± 0.024853	0.730 ± 0.087641	0.544 ± 0.115170	0.5658 ± 0.076308	0.579 ± 0.099359	0.561 ± 0.107820	0.766 ± 0.053917	0.812 ± 0.049068	0.782 ± 0.053503	0.794 ± 0.046369	0.667 ± 0.107981	0.877 ± 0.021957
