	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.927 ± 0.018084	0.855 ± 0.015669	0.11890 ± 0.008883	0.840 ± 0.017220	0.710 ± 0.031338	0.4502 ± 0.097039	0.715 ± 0.038281	0.712 ± 0.034619	0.862 ± 0.010881	0.853 ± 0.035266	0.926 ± 0.018896	0.915 ± 0.017679	0.828 ± 0.017568	0.882 ± 0.031782
precision_recall_auc	0.907 ± 0.023503	0.846 ± 0.013854	0.11936 ± 0.010809	0.830 ± 0.015212	0.691 ± 0.027709	0.4373 ± 0.095642	0.693 ± 0.029087	0.692 ± 0.028325	0.860 ± 0.012211	0.833 ± 0.022162	0.905 ± 0.024750	0.900 ± 0.014830	0.828 ± 0.017568	0.864 ± 0.021427
roc_auc	0.892 ± 0.029998	0.850 ± 0.014037	0.12628 ± 0.010207	0.835 ± 0.015721	0.701 ± 0.028075	0.4550 ± 0.056951	0.703 ± 0.029608	0.702 ± 0.028765	0.861 ± 0.012536	0.842 ± 0.021405	0.890 ± 0.030809	0.894 ± 0.017073	0.828 ± 0.017568	0.873 ± 0.019165
