	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.903 ± 0.035573	0.809 ± 0.051687	0.13382 ± 0.030604	0.789 ± 0.057275	0.619 ± 0.103374	0.4198 ± 0.069793	0.624 ± 0.105650	0.621 ± 0.104418	0.822 ± 0.044868	0.802 ± 0.065669	0.901 ± 0.036666	0.893 ± 0.033293	0.778 ± 0.058561	0.841 ± 0.057695
precision_recall_auc	0.915 ± 0.014444	0.829 ± 0.052381	0.11886 ± 0.011970	0.806 ± 0.068059	0.659 ± 0.104762	0.3670 ± 0.034431	0.676 ± 0.093543	0.667 ± 0.099065	0.829 ± 0.055275	0.847 ± 0.047262	0.913 ± 0.014884	0.916 ± 0.017497	0.772 ± 0.092407	0.886 ± 0.032141
roc_auc	0.912 ± 0.016268	0.838 ± 0.025265	0.11589 ± 0.012807	0.819 ± 0.031605	0.676 ± 0.050530	0.3663 ± 0.042220	0.689 ± 0.047022	0.682 ± 0.048016	0.841 ± 0.031063	0.848 ± 0.035279	0.910 ± 0.016818	0.910 ± 0.018756	0.794 ± 0.052705	0.882 ± 0.031782
