	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.865 ± 0.065787	0.795 ± 0.057418	0.14870 ± 0.034853	0.776 ± 0.055124	0.590 ± 0.114835	0.4710 ± 0.091555	0.595 ± 0.119035	0.593 ± 0.116884	0.812 ± 0.038310	0.783 ± 0.082372	0.859 ± 0.074211	0.867 ± 0.036827	0.772 ± 0.031536	0.818 ± 0.090909
precision_recall_auc	0.901 ± 0.011793	0.820 ± 0.049238	0.12802 ± 0.010860	0.797 ± 0.061720	0.640 ± 0.098475	0.3988 ± 0.028967	0.653 ± 0.087360	0.646 ± 0.092774	0.826 ± 0.055572	0.826 ± 0.038991	0.898 ± 0.012254	0.905 ± 0.015487	0.772 ± 0.088618	0.868 ± 0.025802
roc_auc	0.903 ± 0.015414	0.834 ± 0.030745	0.12560 ± 0.011485	0.815 ± 0.036692	0.668 ± 0.061490	0.3967 ± 0.038609	0.676 ± 0.057016	0.672 ± 0.058845	0.843 ± 0.033454	0.833 ± 0.035965	0.901 ± 0.016092	0.903 ± 0.016420	0.800 ± 0.053672	0.868 ± 0.033539
