	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.907 ± 0.027719	0.787 ± 0.031089	0.13407 ± 0.012689	0.730 ± 0.049963	0.574 ± 0.062178	0.4053 ± 0.033810	0.729 ± 0.056467	0.647 ± 0.056284	0.745 ± 0.026103	0.985 ± 0.048650	0.904 ± 0.028140	0.893 ± 0.040109	0.583 ± 0.060007	0.991 ± 0.028748
precision_recall_auc	0.886 ± 0.023544	0.770 ± 0.026270	0.14215 ± 0.010775	0.710 ± 0.034897	0.540 ± 0.052540	0.4342 ± 0.027312	0.678 ± 0.085384	0.605 ± 0.064970	0.735 ± 0.017889	0.943 ± 0.077187	0.883 ± 0.023988	0.861 ± 0.034449	0.572 ± 0.037497	0.968 ± 0.043122
roc_auc	0.905 ± 0.028272	0.781 ± 0.034682	0.13382 ± 0.016537	0.725 ± 0.050880	0.562 ± 0.069364	0.4094 ± 0.042589	0.695 ± 0.079485	0.624 ± 0.070719	0.744 ± 0.028072	0.951 ± 0.066809	0.903 ± 0.028753	0.889 ± 0.043479	0.589 ± 0.059720	0.973 ± 0.038331
