	min_max_ncv_average_precision	min_max_ncv_balanced_accuracy	min_max_ncv_brier_loss	min_max_ncv_f1	min_max_ncv_informedness	min_max_ncv_log_loss	min_max_ncv_markedness	min_max_ncv_mcc	min_max_ncv_negative_predictive_value	min_max_ncv_precision	min_max_ncv_precision_recall_auc	min_max_ncv_roc_auc	min_max_ncv_sensitivity	min_max_ncv_specificity
mcc	[0.860, 0.944]	[0.722, 0.833]	[0.11514, 0.16544]	[0.615, 0.800]	[0.444, 0.667]	[0.3618, 0.4907]	[0.587, 0.786]	[0.553, 0.724]	[0.688, 0.786]	[0.846, 1.000]	[0.857, 0.942]	[0.823, 0.939]	[0.444, 0.667]	[0.909, 1.000]
precision_recall_auc	[0.866, 0.942]	[0.732, 0.806]	[0.12724, 0.16167]	[0.667, 0.759]	[0.465, 0.611]	[0.3960, 0.4817]	[0.548, 0.759]	[0.504, 0.681]	[0.710, 0.759]	[0.833, 1.000]	[0.863, 0.940]	[0.833, 0.934]	[0.500, 0.611]	[0.909, 1.000]
roc_auc	[0.864, 0.942]	[0.727, 0.833]	[0.10452, 0.15948]	[0.643, 0.800]	[0.455, 0.667]	[0.3513, 0.4764]	[0.587, 0.786]	[0.522, 0.724]	[0.700, 0.786]	[0.846, 1.000]	[0.861, 0.940]	[0.831, 0.942]	[0.500, 0.667]	[0.909, 1.000]
