	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.839 ± 0.053525	0.769 ± 0.051423	0.16790 ± 0.023769	0.754 ± 0.051659	0.539 ± 0.102847	0.5172 ± 0.082941	0.536 ± 0.102358	0.538 ± 0.102594	0.812 ± 0.044217	0.724 ± 0.063876	0.834 ± 0.055714	0.832 ± 0.063685	0.789 ± 0.051052	0.750 ± 0.071870
precision_recall_auc	0.856 ± 0.039595	0.785 ± 0.046043	0.15869 ± 0.018182	0.767 ± 0.049439	0.571 ± 0.092086	0.4976 ± 0.075794	0.571 ± 0.090484	0.571 ± 0.091136	0.821 ± 0.048447	0.750 ± 0.056084	0.852 ± 0.041797	0.853 ± 0.038648	0.789 ± 0.068293	0.782 ± 0.063564
roc_auc	0.834 ± 0.046309	0.768 ± 0.034890	0.16874 ± 0.023185	0.752 ± 0.036288	0.535 ± 0.069779	0.5226 ± 0.081541	0.535 ± 0.069589	0.535 ± 0.069476	0.817 ± 0.038072	0.719 ± 0.050677	0.828 ± 0.048601	0.834 ± 0.041838	0.794 ± 0.058853	0.741 ± 0.064461
