	min_max_ncv_average_precision	min_max_ncv_balanced_accuracy	min_max_ncv_brier_loss	min_max_ncv_f1	min_max_ncv_informedness	min_max_ncv_log_loss	min_max_ncv_markedness	min_max_ncv_mcc	min_max_ncv_negative_predictive_value	min_max_ncv_precision	min_max_ncv_precision_recall_auc	min_max_ncv_roc_auc	min_max_ncv_sensitivity	min_max_ncv_specificity
mcc	[0.752, 0.930]	[0.707, 0.854]	[0.13521, 0.20588]	[0.700, 0.842]	[0.414, 0.707]	[0.4307, 0.7139]	[0.414, 0.700]	[0.414, 0.704]	[0.762, 0.900]	[0.636, 0.833]	[0.744, 0.930]	[0.727, 0.948]	[0.722, 0.889]	[0.636, 0.864]
precision_recall_auc	[0.775, 0.924]	[0.702, 0.854]	[0.12987, 0.18840]	[0.684, 0.842]	[0.404, 0.707]	[0.4033, 0.6631]	[0.400, 0.700]	[0.402, 0.704]	[0.750, 0.900]	[0.650, 0.833]	[0.764, 0.922]	[0.798, 0.927]	[0.667, 0.889]	[0.682, 0.864]
roc_auc	[0.760, 0.924]	[0.702, 0.826]	[0.12667, 0.20707]	[0.684, 0.811]	[0.404, 0.652]	[0.4020, 0.6805]	[0.400, 0.647]	[0.402, 0.649]	[0.750, 0.857]	[0.650, 0.800]	[0.749, 0.922]	[0.773, 0.909]	[0.667, 0.833]	[0.682, 0.864]
