	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.908 ± 0.031708	0.854 ± 0.028014	0.11155 ± 0.021158	0.833 ± 0.032420	0.708 ± 0.056028	0.4044 ± 0.064551	0.770 ± 0.075434	0.738 ± 0.064681	0.822 ± 0.018568	0.948 ± 0.065131	0.906 ± 0.032739	0.880 ± 0.031297	0.744 ± 0.028689	0.964 ± 0.046945
precision_recall_auc	0.918 ± 0.027131	0.807 ± 0.055877	0.10943 ± 0.025486	0.765 ± 0.076018	0.614 ± 0.111753	0.3902 ± 0.079214	0.712 ± 0.113538	0.660 ± 0.110330	0.773 ± 0.049686	0.939 ± 0.081259	0.916 ± 0.027843	0.894 ± 0.028216	0.650 ± 0.090911	0.964 ± 0.046945
roc_auc	0.919 ± 0.015852	0.816 ± 0.054772	0.11334 ± 0.019158	0.778 ± 0.076945	0.631 ± 0.109544	0.3859 ± 0.051826	0.717 ± 0.097958	0.672 ± 0.101732	0.784 ± 0.052100	0.933 ± 0.067118	0.918 ± 0.016237	0.898 ± 0.017325	0.672 ± 0.099553	0.959 ± 0.039800
