	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.912 ± 0.039676	0.845 ± 0.032497	0.11317 ± 0.019846	0.825 ± 0.036038	0.689 ± 0.064995	0.3883 ± 0.067573	0.722 ± 0.081538	0.706 ± 0.072835	0.828 ± 0.019214	0.894 ± 0.066532	0.909 ± 0.042279	0.903 ± 0.025842	0.767 ± 0.023424	0.923 ± 0.052705
precision_recall_auc	0.917 ± 0.030993	0.799 ± 0.059402	0.11604 ± 0.026180	0.758 ± 0.080430	0.597 ± 0.118804	0.3868 ± 0.088701	0.674 ± 0.122012	0.634 ± 0.117820	0.774 ± 0.053637	0.900 ± 0.089386	0.915 ± 0.031962	0.904 ± 0.031760	0.661 ± 0.099553	0.936 ± 0.057496
roc_auc	0.916 ± 0.020260	0.809 ± 0.057828	0.12113 ± 0.019704	0.775 ± 0.074502	0.617 ± 0.115655	0.3950 ± 0.061064	0.673 ± 0.121226	0.644 ± 0.116865	0.789 ± 0.050510	0.885 ± 0.086632	0.914 ± 0.020862	0.901 ± 0.019685	0.694 ± 0.087841	0.923 ± 0.060795
