	min_max_ncv_average_precision	min_max_ncv_balanced_accuracy	min_max_ncv_brier_loss	min_max_ncv_f1	min_max_ncv_informedness	min_max_ncv_log_loss	min_max_ncv_markedness	min_max_ncv_mcc	min_max_ncv_negative_predictive_value	min_max_ncv_precision	min_max_ncv_precision_recall_auc	min_max_ncv_roc_auc	min_max_ncv_sensitivity	min_max_ncv_specificity
mcc	[0.818, 0.900]	[0.727, 0.783]	[0.13101, 0.17375]	[0.643, 0.733]	[0.455, 0.566]	[0.4195, 0.5228]	[0.587, 0.733]	[0.522, 0.638]	[0.700, 0.750]	[0.846, 1.000]	[0.814, 0.897]	[0.755, 0.894]	[0.500, 0.611]	[0.909, 1.000]
precision_recall_auc	[0.843, 0.902]	[0.727, 0.811]	[0.12445, 0.16141]	[0.643, 0.774]	[0.455, 0.621]	[0.3964, 0.5049]	[0.600, 0.733]	[0.522, 0.660]	[0.700, 0.778]	[0.900, 1.000]	[0.840, 0.899]	[0.775, 0.891]	[0.500, 0.667]	[0.955, 1.000]
roc_auc	[0.843, 0.909]	[0.727, 0.833]	[0.12452, 0.16329]	[0.643, 0.800]	[0.455, 0.667]	[0.3968, 0.4954]	[0.600, 0.786]	[0.522, 0.724]	[0.700, 0.786]	[0.900, 1.000]	[0.839, 0.907]	[0.806, 0.891]	[0.500, 0.667]	[0.955, 1.000]
