	min_max_ncv_average_precision	min_max_ncv_balanced_accuracy	min_max_ncv_brier_loss	min_max_ncv_f1	min_max_ncv_informedness	min_max_ncv_log_loss	min_max_ncv_markedness	min_max_ncv_mcc	min_max_ncv_negative_predictive_value	min_max_ncv_precision	min_max_ncv_precision_recall_auc	min_max_ncv_roc_auc	min_max_ncv_sensitivity	min_max_ncv_specificity
mcc	[0.760, 0.872]	[0.687, 0.793]	[0.14562, 0.20927]	[0.625, 0.765]	[0.374, 0.586]	[0.4606, 0.6885]	[0.396, 0.626]	[0.390, 0.601]	[0.692, 0.792]	[0.688, 0.857]	[0.752, 0.870]	[0.750, 0.859]	[0.556, 0.722]	[0.773, 0.909]
precision_recall_auc	[0.803, 0.893]	[0.710, 0.833]	[0.13522, 0.19117]	[0.645, 0.800]	[0.419, 0.667]	[0.4206, 0.5847]	[0.473, 0.786]	[0.445, 0.724]	[0.704, 0.786]	[0.769, 1.000]	[0.798, 0.890]	[0.747, 0.864]	[0.556, 0.667]	[0.864, 1.000]
roc_auc	[0.801, 0.889]	[0.710, 0.811]	[0.13101, 0.20118]	[0.645, 0.774]	[0.419, 0.621]	[0.4123, 0.6029]	[0.473, 0.701]	[0.445, 0.660]	[0.704, 0.778]	[0.769, 0.923]	[0.796, 0.887]	[0.750, 0.864]	[0.556, 0.667]	[0.864, 0.955]
