	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.916 ± 0.023578	0.846 ± 0.032041	0.10607 ± 0.017884	0.822 ± 0.037477	0.691 ± 0.064082	0.3518 ± 0.048395	0.760 ± 0.086145	0.725 ± 0.073868	0.812 ± 0.020460	0.947 ± 0.073173	0.914 ± 0.023976	0.881 ± 0.037381	0.728 ± 0.031536	0.964 ± 0.051604
precision_recall_auc	0.916 ± 0.013036	0.791 ± 0.035617	0.11433 ± 0.010785	0.740 ± 0.053304	0.583 ± 0.071234	0.3678 ± 0.026444	0.714 ± 0.074770	0.645 ± 0.068407	0.753 ± 0.030362	0.962 ± 0.065372	0.914 ± 0.013342	0.894 ± 0.020600	0.606 ± 0.066512	0.977 ± 0.038629
roc_auc	0.920 ± 0.018703	0.765 ± 0.052554	0.11339 ± 0.011735	0.701 ± 0.075900	0.530 ± 0.105108	0.3598 ± 0.026787	0.661 ± 0.111878	0.592 ± 0.106199	0.732 ± 0.042149	0.929 ± 0.081034	0.918 ± 0.019184	0.908 ± 0.026006	0.567 ± 0.081985	0.964 ± 0.041770
