	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.641 ± 0.053816	0.641 ± 0.048779	0.24511 ± 0.017024	0.662 ± 0.043787	0.281 ± 0.097557	0.8069 ± 0.071300	0.322 ± 0.117212	0.301 ± 0.104867	0.767 ± 0.088574	0.555 ± 0.039071	0.623 ± 0.060576	0.678 ± 0.040229	0.822 ± 0.077690	0.459 ± 0.078584
precision_recall_auc	0.698 ± 0.060597	0.658 ± 0.038633	0.22839 ± 0.017395	0.676 ± 0.034439	0.315 ± 0.077265	0.7552 ± 0.100974	0.351 ± 0.082654	0.333 ± 0.079110	0.782 ± 0.058048	0.569 ± 0.031474	0.684 ± 0.066763	0.730 ± 0.039811	0.833 ± 0.058561	0.482 ± 0.064993
roc_auc	0.694 ± 0.064204	0.652 ± 0.052632	0.23094 ± 0.024561	0.669 ± 0.047904	0.304 ± 0.105264	0.7986 ± 0.114060	0.342 ± 0.111191	0.322 ± 0.106651	0.775 ± 0.078520	0.567 ± 0.045254	0.677 ± 0.067132	0.730 ± 0.057199	0.822 ± 0.086066	0.482 ± 0.098660
