	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.851 ± 0.057412	0.806 ± 0.021042	0.13827 ± 0.020312	0.780 ± 0.024175	0.612 ± 0.042084	0.5990 ± 0.167795	0.630 ± 0.045677	0.621 ± 0.043692	0.803 ± 0.017789	0.827 ± 0.033109	0.841 ± 0.066169	0.869 ± 0.036283	0.739 ± 0.026836	0.873 ± 0.028748
precision_recall_auc	0.885 ± 0.061039	0.820 ± 0.056572	0.12575 ± 0.022263	0.791 ± 0.079979	0.641 ± 0.113145	0.4504 ± 0.158924	0.670 ± 0.080553	0.655 ± 0.096351	0.819 ± 0.065286	0.851 ± 0.040911	0.878 ± 0.071368	0.902 ± 0.036904	0.750 ± 0.123534	0.891 ± 0.038331
roc_auc	0.891 ± 0.063311	0.842 ± 0.028920	0.12263 ± 0.022952	0.825 ± 0.032977	0.684 ± 0.057840	0.4389 ± 0.163879	0.689 ± 0.057959	0.687 ± 0.057791	0.850 ± 0.028060	0.839 ± 0.034916	0.883 ± 0.074056	0.909 ± 0.032985	0.811 ± 0.038845	0.873 ± 0.028748
