	min_max_ncv_average_precision	min_max_ncv_balanced_accuracy	min_max_ncv_brier_loss	min_max_ncv_f1	min_max_ncv_informedness	min_max_ncv_log_loss	min_max_ncv_markedness	min_max_ncv_mcc	min_max_ncv_negative_predictive_value	min_max_ncv_precision	min_max_ncv_precision_recall_auc	min_max_ncv_roc_auc	min_max_ncv_sensitivity	min_max_ncv_specificity
mcc	[0.899, 0.951]	[0.816, 0.894]	[0.08675, 0.12952]	[0.788, 0.882]	[0.631, 0.788]	[0.3116, 0.4424]	[0.667, 0.846]	[0.649, 0.811]	[0.800, 0.875]	[0.867, 1.000]	[0.897, 0.950]	[0.874, 0.939]	[0.722, 0.833]	[0.909, 1.000]
precision_recall_auc	[0.834, 0.947]	[0.644, 0.889]	[0.08990, 0.16639]	[0.480, 0.875]	[0.288, 0.778]	[0.2943, 0.5528]	[0.359, 0.846]	[0.338, 0.811]	[0.636, 0.846]	[0.692, 1.000]	[0.829, 0.946]	[0.861, 0.944]	[0.333, 0.778]	[0.818, 1.000]
roc_auc	[0.740, 0.951]	[0.727, 0.889]	[0.09043, 0.17823]	[0.643, 0.875]	[0.455, 0.778]	[0.2933, 0.6285]	[0.548, 0.846]	[0.504, 0.811]	[0.700, 0.870]	[0.812, 1.000]	[0.724, 0.950]	[0.806, 0.947]	[0.500, 0.833]	[0.864, 1.000]
