	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.871 ± 0.031301	0.797 ± 0.046625	0.14189 ± 0.017120	0.762 ± 0.063409	0.594 ± 0.093250	0.4639 ± 0.050686	0.640 ± 0.089149	0.616 ± 0.089275	0.785 ± 0.046620	0.855 ± 0.065793	0.867 ± 0.032456	0.863 ± 0.032283	0.694 ± 0.087841	0.900 ± 0.051604
precision_recall_auc	0.869 ± 0.038733	0.805 ± 0.050576	0.14183 ± 0.024222	0.777 ± 0.059128	0.610 ± 0.101152	0.4681 ± 0.070416	0.639 ± 0.108005	0.624 ± 0.103479	0.800 ± 0.045307	0.839 ± 0.078182	0.866 ± 0.040207	0.861 ± 0.033149	0.728 ± 0.071482	0.882 ± 0.064993
roc_auc	0.856 ± 0.042883	0.795 ± 0.059288	0.15278 ± 0.026525	0.767 ± 0.070358	0.590 ± 0.118575	0.5025 ± 0.071365	0.611 ± 0.121499	0.601 ± 0.119873	0.793 ± 0.051608	0.818 ± 0.073983	0.852 ± 0.044717	0.845 ± 0.035294	0.722 ± 0.074074	0.868 ± 0.054419
