	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.786 ± 0.070066	0.744 ± 0.051577	0.18416 ± 0.021465	0.713 ± 0.064996	0.487 ± 0.103155	0.5674 ± 0.066833	0.496 ± 0.098383	0.492 ± 0.100631	0.770 ± 0.065929	0.726 ± 0.047920	0.777 ± 0.078410	0.797 ± 0.046060	0.706 ± 0.104920	0.782 ± 0.051604
precision_recall_auc	0.811 ± 0.039068	0.759 ± 0.048592	0.17366 ± 0.021319	0.727 ± 0.055149	0.517 ± 0.097183	0.5465 ± 0.065642	0.533 ± 0.104490	0.525 ± 0.100478	0.767 ± 0.041363	0.766 ± 0.071306	0.805 ± 0.040909	0.815 ± 0.041576	0.694 ± 0.060007	0.823 ± 0.062287
roc_auc	0.815 ± 0.037804	0.755 ± 0.048944	0.17260 ± 0.019578	0.720 ± 0.056359	0.510 ± 0.097888	0.5405 ± 0.057691	0.530 ± 0.104560	0.520 ± 0.100863	0.760 ± 0.042533	0.770 ± 0.070409	0.809 ± 0.039748	0.816 ± 0.035622	0.678 ± 0.063072	0.832 ± 0.060795
