	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.912 ± 0.069900	0.847 ± 0.030354	0.11238 ± 0.023975	0.828 ± 0.035073	0.695 ± 0.060709	0.3771 ± 0.077123	0.724 ± 0.067690	0.709 ± 0.063959	0.832 ± 0.023080	0.892 ± 0.048455	0.909 ± 0.075040	0.907 ± 0.038794	0.772 ± 0.031536	0.923 ± 0.037421
precision_recall_auc	0.921 ± 0.032451	0.854 ± 0.023108	0.11068 ± 0.017980	0.837 ± 0.025756	0.708 ± 0.046215	0.3701 ± 0.064593	0.730 ± 0.055650	0.719 ± 0.050506	0.845 ± 0.017989	0.885 ± 0.047374	0.919 ± 0.033671	0.909 ± 0.031752	0.794 ± 0.026836	0.914 ± 0.039800
roc_auc	0.916 ± 0.026256	0.848 ± 0.038903	0.11492 ± 0.017566	0.828 ± 0.047179	0.697 ± 0.077806	0.3934 ± 0.097215	0.721 ± 0.070875	0.709 ± 0.073896	0.839 ± 0.042057	0.882 ± 0.041485	0.914 ± 0.027143	0.904 ± 0.030396	0.783 ± 0.066512	0.914 ± 0.033539
