	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.735 ± 0.058506	0.669 ± 0.078369	0.20682 ± 0.024496	0.610 ± 0.101302	0.338 ± 0.156738	0.9131 ± 0.350416	0.358 ± 0.160328	0.348 ± 0.158427	0.686 ± 0.065934	0.672 ± 0.096848	0.722 ± 0.066204	0.731 ± 0.053701	0.561 ± 0.109400	0.777 ± 0.069267
precision_recall_auc	0.802 ± 0.077730	0.688 ± 0.051810	0.18202 ± 0.038769	0.611 ± 0.081859	0.377 ± 0.103619	0.7177 ± 0.330708	0.439 ± 0.113723	0.406 ± 0.106595	0.688 ± 0.041060	0.751 ± 0.084655	0.796 ± 0.081943	0.789 ± 0.071744	0.522 ± 0.095150	0.855 ± 0.063564
roc_auc	0.801 ± 0.060525	0.699 ± 0.045486	0.18102 ± 0.026491	0.628 ± 0.079490	0.399 ± 0.090971	0.6389 ± 0.159319	0.461 ± 0.093020	0.428 ± 0.089354	0.699 ± 0.038995	0.762 ± 0.075275	0.793 ± 0.064386	0.802 ± 0.045380	0.544 ± 0.104100	0.855 ± 0.070418
