	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.929 ± 0.019670	0.858 ± 0.033511	0.10483 ± 0.019241	0.839 ± 0.040137	0.717 ± 0.067022	0.3614 ± 0.055457	0.759 ± 0.073666	0.738 ± 0.070179	0.833 ± 0.025588	0.927 ± 0.049191	0.928 ± 0.020127	0.909 ± 0.024380	0.767 ± 0.035136	0.950 ± 0.033539
precision_recall_auc	0.911 ± 0.028998	0.753 ± 0.055408	0.12573 ± 0.016589	0.694 ± 0.086870	0.506 ± 0.110816	0.4142 ± 0.058443	0.583 ± 0.085676	0.542 ± 0.095058	0.741 ± 0.057785	0.841 ± 0.067520	0.909 ± 0.030205	0.896 ± 0.027613	0.606 ± 0.129497	0.900 ± 0.063564
roc_auc	0.906 ± 0.028100	0.746 ± 0.049944	0.12998 ± 0.015067	0.690 ± 0.088832	0.493 ± 0.099887	0.4256 ± 0.059655	0.555 ± 0.072854	0.522 ± 0.084496	0.739 ± 0.050034	0.816 ± 0.058607	0.903 ± 0.029346	0.893 ± 0.027036	0.611 ± 0.122838	0.882 ± 0.057496
