	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.910 ± 0.017556	0.837 ± 0.022087	0.12577 ± 0.017155	0.822 ± 0.021709	0.674 ± 0.044174	0.4177 ± 0.049441	0.673 ± 0.048478	0.674 ± 0.046318	0.860 ± 0.006442	0.813 ± 0.042060	0.908 ± 0.018308	0.897 ± 0.016980	0.833 ± 0.000000	0.841 ± 0.044174
precision_recall_auc	0.896 ± 0.017347	0.772 ± 0.064285	0.13442 ± 0.017670	0.719 ± 0.097297	0.543 ± 0.128569	0.4470 ± 0.055354	0.618 ± 0.097961	0.578 ± 0.108906	0.762 ± 0.074845	0.855 ± 0.074493	0.893 ± 0.018089	0.890 ± 0.015161	0.639 ± 0.153268	0.905 ± 0.058486
roc_auc	0.884 ± 0.031510	0.760 ± 0.067754	0.13984 ± 0.025408	0.708 ± 0.107209	0.521 ± 0.135508	0.4579 ± 0.079378	0.579 ± 0.109898	0.547 ± 0.120738	0.756 ± 0.068773	0.823 ± 0.075433	0.881 ± 0.033241	0.882 ± 0.023291	0.639 ± 0.146402	0.882 ± 0.064993
