	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.725 ± 0.071465	0.733 ± 0.048880	0.19369 ± 0.027565	0.702 ± 0.054455	0.466 ± 0.097761	0.6179 ± 0.096834	0.477 ± 0.099572	0.472 ± 0.098237	0.755 ± 0.050198	0.722 ± 0.065795	0.708 ± 0.080048	0.768 ± 0.049873	0.689 ± 0.079436	0.777 ± 0.075606
precision_recall_auc	0.722 ± 0.080426	0.670 ± 0.077130	0.20498 ± 0.038493	0.576 ± 0.128813	0.340 ± 0.154260	0.6576 ± 0.117274	0.399 ± 0.137454	0.367 ± 0.144052	0.678 ± 0.070343	0.721 ± 0.081843	0.707 ± 0.088299	0.755 ± 0.067450	0.494 ± 0.158114	0.845 ± 0.048862
roc_auc	0.762 ± 0.092128	0.714 ± 0.084394	0.19200 ± 0.039115	0.648 ± 0.123898	0.428 ± 0.168788	0.6353 ± 0.122673	0.473 ± 0.165385	0.449 ± 0.165910	0.718 ± 0.078224	0.755 ± 0.101289	0.750 ± 0.101320	0.774 ± 0.069801	0.578 ± 0.153156	0.850 ± 0.056894
