	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.922 ± 0.017068	0.848 ± 0.039063	0.11256 ± 0.019553	0.830 ± 0.039966	0.696 ± 0.078126	0.3787 ± 0.045932	0.727 ± 0.091890	0.711 ± 0.084676	0.834 ± 0.020471	0.893 ± 0.077301	0.920 ± 0.017642	0.902 ± 0.014628	0.778 ± 0.026189	0.918 ± 0.073606
precision_recall_auc	0.906 ± 0.023432	0.787 ± 0.075647	0.13149 ± 0.021536	0.740 ± 0.108045	0.574 ± 0.151294	0.4372 ± 0.081702	0.642 ± 0.131087	0.606 ± 0.138926	0.772 ± 0.075795	0.870 ± 0.082919	0.903 ± 0.024035	0.889 ± 0.028975	0.656 ± 0.145344	0.918 ± 0.051604
roc_auc	0.891 ± 0.026214	0.819 ± 0.044123	0.13695 ± 0.025492	0.794 ± 0.054356	0.637 ± 0.088245	0.4525 ± 0.095989	0.659 ± 0.085884	0.648 ± 0.086298	0.817 ± 0.045214	0.842 ± 0.057808	0.888 ± 0.026846	0.882 ± 0.034763	0.756 ± 0.074994	0.882 ± 0.048862
