	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.883 ± 0.029564	0.854 ± 0.027709	0.12114 ± 0.013824	0.840 ± 0.029307	0.708 ± 0.055418	0.4250 ± 0.038900	0.709 ± 0.056602	0.709 ± 0.055849	0.872 ± 0.025686	0.837 ± 0.042313	0.878 ± 0.032872	0.886 ± 0.016452	0.844 ± 0.035136	0.864 ± 0.042855
precision_recall_auc	0.900 ± 0.023289	0.783 ± 0.072057	0.12960 ± 0.018134	0.735 ± 0.108236	0.566 ± 0.144114	0.4252 ± 0.058496	0.623 ± 0.102742	0.593 ± 0.123963	0.773 ± 0.077798	0.849 ± 0.044227	0.897 ± 0.024392	0.894 ± 0.019900	0.661 ± 0.153715	0.905 ± 0.033539
roc_auc	0.898 ± 0.027696	0.826 ± 0.034971	0.12781 ± 0.010208	0.804 ± 0.047138	0.652 ± 0.069941	0.4204 ± 0.047266	0.666 ± 0.051820	0.659 ± 0.060679	0.835 ± 0.050996	0.832 ± 0.031965	0.895 ± 0.029079	0.898 ± 0.015750	0.783 ± 0.088618	0.868 ± 0.039800
