	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.942 ± 0.009730	0.902 ± 0.030721	0.08983 ± 0.013280	0.890 ± 0.036108	0.803 ± 0.061442	0.3191 ± 0.027574	0.851 ± 0.057683	0.826 ± 0.058493	0.869 ± 0.034135	0.982 ± 0.041775	0.941 ± 0.009939	0.922 ± 0.014337	0.817 ± 0.052705	0.986 ± 0.030679
precision_recall_auc	0.918 ± 0.015453	0.797 ± 0.081769	0.11735 ± 0.016931	0.750 ± 0.118513	0.594 ± 0.163537	0.3801 ± 0.039086	0.664 ± 0.129674	0.627 ± 0.144957	0.780 ± 0.082561	0.883 ± 0.074500	0.917 ± 0.015983	0.906 ± 0.012245	0.667 ± 0.159302	0.927 ± 0.043913
roc_auc	0.905 ± 0.028909	0.831 ± 0.048959	0.12355 ± 0.017404	0.805 ± 0.066464	0.661 ± 0.097917	0.4031 ± 0.057346	0.688 ± 0.077439	0.674 ± 0.087382	0.826 ± 0.056456	0.863 ± 0.041805	0.902 ± 0.029963	0.898 ± 0.026331	0.761 ± 0.101599	0.900 ± 0.035855
