	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.931 ± 0.020868	0.858 ± 0.032741	0.10260 ± 0.021780	0.839 ± 0.039340	0.717 ± 0.065482	0.3575 ± 0.069971	0.762 ± 0.078643	0.739 ± 0.071514	0.833 ± 0.023163	0.929 ± 0.061825	0.930 ± 0.021238	0.910 ± 0.030046	0.767 ± 0.035136	0.950 ± 0.045201
precision_recall_auc	0.908 ± 0.033618	0.727 ± 0.105813	0.12414 ± 0.024988	0.629 ± 0.173666	0.453 ± 0.211627	0.4098 ± 0.084112	0.577 ± 0.169006	0.508 ± 0.189212	0.712 ± 0.092882	0.865 ± 0.101043	0.906 ± 0.034596	0.889 ± 0.040048	0.517 ± 0.201248	0.936 ± 0.043913
roc_auc	0.881 ± 0.059360	0.784 ± 0.058236	0.13558 ± 0.024929	0.745 ± 0.080502	0.569 ± 0.116471	0.4581 ± 0.100134	0.611 ± 0.098720	0.589 ± 0.107376	0.776 ± 0.060230	0.835 ± 0.051786	0.878 ± 0.063783	0.872 ± 0.043434	0.678 ± 0.110492	0.891 ± 0.038331
