	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.786 ± 0.063877	0.755 ± 0.035609	0.18028 ± 0.015982	0.724 ± 0.040302	0.509 ± 0.071218	0.5427 ± 0.040451	0.519 ± 0.074157	0.514 ± 0.072474	0.768 ± 0.031190	0.752 ± 0.049419	0.777 ± 0.069931	0.803 ± 0.040485	0.700 ± 0.046849	0.809 ± 0.046945
precision_recall_auc	0.799 ± 0.051128	0.745 ± 0.035514	0.17704 ± 0.014448	0.714 ± 0.041017	0.490 ± 0.071027	0.5318 ± 0.036940	0.499 ± 0.072810	0.494 ± 0.071710	0.762 ± 0.033754	0.737 ± 0.048163	0.793 ± 0.057017	0.810 ± 0.035840	0.694 ± 0.053990	0.795 ± 0.049097
roc_auc	0.786 ± 0.046851	0.757 ± 0.040095	0.17836 ± 0.014343	0.728 ± 0.046287	0.515 ± 0.080190	0.5361 ± 0.038567	0.523 ± 0.080300	0.519 ± 0.080149	0.771 ± 0.036408	0.752 ± 0.047623	0.776 ± 0.051302	0.808 ± 0.030558	0.706 ± 0.052705	0.809 ± 0.041770
