	params	logisticregression__C	logisticregression__l1_ratio	iteration0_mcc	iteration0_precision_recall_auc	iteration0_roc_auc	iteration1_mcc	iteration1_precision_recall_auc	iteration1_roc_auc	iteration2_mcc	iteration2_precision_recall_auc	iteration2_roc_auc	iteration3_mcc	iteration3_precision_recall_auc	iteration3_roc_auc	iteration4_mcc	iteration4_precision_recall_auc	iteration4_roc_auc	iteration5_mcc	iteration5_precision_recall_auc	iteration5_roc_auc	iteration6_mcc	iteration6_precision_recall_auc	iteration6_roc_auc	iteration7_mcc	iteration7_precision_recall_auc	iteration7_roc_auc	iteration8_mcc	iteration8_precision_recall_auc	iteration8_roc_auc	iteration9_mcc	iteration9_precision_recall_auc	iteration9_roc_auc	mean_mcc	std_mcc	mean_precision_recall_auc	std_precision_recall_auc	mean_roc_auc	std_roc_auc
0	{'logisticregression__C': 0.0001, 'logisticregression__l1_ratio': 0.0}	0.0001	0.0	0.6161616161616161	0.6856970060207934	0.787878787878788	0.6161616161616161	0.6629877539642761	0.7904040404040403	0.5743445012241692	0.7587489540727415	0.7979797979797979	0.5743445012241692	0.6845316303617387	0.7777777777777777	0.6591241898175125	0.7443986046346727	0.7954545454545454	0.6161616161616161	0.7435193290843446	0.7979797979797979	0.5743445012241692	0.680866216827904	0.7904040404040403	0.6161616161616161	0.7614883099499972	0.8106060606060607	0.6161616161616161	0.6393706471944346	0.7727272727272727	0.6161616161616161	0.651730673386375	0.7676767676767677	0.6079127390459715	0.02669031514639144	0.7013339125497278	0.04626653117196492	0.788888888888889	0.012996807451595134
1	{'logisticregression__C': 0.0001, 'logisticregression__l1_ratio': 0.1}	0.0001	0.1	0.050251890762960605	0.5309027777777777	0.5202020202020202	-0.12309149097933272	0.4585648148148148	0.43939393939393934	-0.07537783614444091	0.47766203703703697	0.4797979797979798	0.0	0.46956018518518516	0.45959595959595956	-0.07537783614444091	0.47766203703703697	0.4797979797979798	-0.08206099398622181	0.46956018518518516	0.45959595959595956	0.050251890762960605	0.5309027777777777	0.5202020202020202	-0.07537783614444091	0.4585648148148148	0.43939393939393934	0.0	0.4585648148148148	0.43939393939393934	-0.08206099398622181	0.5094907407407407	0.4797979797979798	-0.041284320585917786	0.061166019027524915	0.4841435185185185	0.02884347606465195	0.4717171717171717	0.03041505667511441
2	{'logisticregression__C': 0.0001, 'logisticregression__l1_ratio': 0.2}	0.0001	0.2	0.050251890762960605	0.5094907407407407	0.4797979797979798	-0.07537783614444091	0.47766203703703697	0.4797979797979798	-0.020515248496555453	0.46956018518518516	0.45959595959595956	0.050251890762960605	0.5372106481481481	0.5404040404040404	0.020515248496555453	0.5175925925925925	0.5	0.0	0.4585648148148148	0.43939393939393934	0.0	0.46956018518518516	0.45959595959595956	-0.08206099398622181	0.4585648148148148	0.43939393939393934	-0.020515248496555453	0.5175925925925925	0.5	-0.12309149097933272	0.4585648148148148	0.43939393939393934	-0.020054178808062966	0.057598968455089695	0.48743634259259255	0.029847805064305438	0.4737373737373737	0.0330584180703935
3	{'logisticregression__C': 0.0001, 'logisticregression__l1_ratio': 0.3}	0.0001	0.3	0.0	0.47766203703703697	0.4797979797979798	-0.07537783614444091	0.46956018518518516	0.45959595959595956	-0.07537783614444091	0.48396990740740736	0.5	0.0	0.4585648148148148	0.43939393939393934	0.0	0.46956018518518516	0.45959595959595956	-0.07537783614444091	0.4585648148148148	0.43939393939393934	0.020515248496555453	0.48396990740740736	0.5	0.0	0.47766203703703697	0.4797979797979798	-0.020515248496555453	0.5094907407407407	0.4797979797979798	0.020515248496555453	0.47766203703703697	0.4797979797979798	-0.020561825993676727	0.03955333098227198	0.4766666666666667	0.014694764808535002	0.4717171717171717	0.02171651918733618
4	{'logisticregression__C': 0.0001, 'logisticregression__l1_ratio': 0.4}	0.0001	0.4	0.020515248496555453	0.47766203703703697	0.4797979797979798	-0.050251890762960605	0.5309027777777777	0.5202020202020202	-0.020515248496555453	0.48396990740740736	0.5	0.0	0.5372106481481481	0.5404040404040404	-0.020515248496555453	0.46956018518518516	0.45959595959595956	0.050251890762960605	0.5461805555555556	0.5606060606060606	-0.07537783614444091	0.48396990740740736	0.5	0.0	0.46956018518518516	0.45959595959595956	0.050251890762960605	0.5309027777777777	0.5202020202020202	-0.12309149097933272	0.4585648148148148	0.43939393939393934	-0.016873268485736847	0.05459410354587507	0.4988483796296295	0.03332821402464995	0.4979797979797979	0.038625267069898966
5	{'logisticregression__C': 0.0001, 'logisticregression__l1_ratio': 0.5}	0.0001	0.5	0.0	0.4585648148148148	0.43939393939393934	0.08206099398622181	0.5461805555555556	0.5606060606060606	-0.07537783614444091	0.46956018518518516	0.45959595959595956	0.050251890762960605	0.5309027777777777	0.5202020202020202	0.050251890762960605	0.5239004629629629	0.5202020202020202	-0.020515248496555453	0.5175925925925925	0.5	-0.020515248496555453	0.46956018518518516	0.45959595959595956	-0.12309149097933272	0.4585648148148148	0.43939393939393934	0.0	0.4585648148148148	0.43939393939393934	0.0	0.4585648148148148	0.43939393939393934	-0.0056935048604741505	0.06067713827540496	0.4891956018518518	0.035779680101639774	0.47777777777777775	0.04410645897323319
6	{'logisticregression__C': 0.0001, 'logisticregression__l1_ratio': 0.6}	0.0001	0.6	-0.07537783614444091	0.48396990740740736	0.5	0.0	0.47766203703703697	0.4797979797979798	-0.12309149097933272	0.4585648148148148	0.43939393939393934	-0.020515248496555453	0.48396990740740736	0.5	0.0	0.5094907407407407	0.4797979797979798	-0.020515248496555453	0.47766203703703697	0.4797979797979798	-0.07537783614444091	0.47766203703703697	0.4797979797979798	0.050251890762960605	0.5372106481481481	0.5404040404040404	0.050251890762960605	0.5094907407407407	0.4797979797979798	0.08206099398622181	0.5372106481481481	0.5404040404040404	-0.013231288474918246	0.06445562142052046	0.49528935185185186	0.026781558761910223	0.491919191919192	0.03041505667511441
7	{'logisticregression__C': 0.0001, 'logisticregression__l1_ratio': 0.7}	0.0001	0.7	0.020515248496555453	0.5309027777777777	0.5202020202020202	0.050251890762960605	0.5175925925925925	0.5	0.020515248496555453	0.5239004629629629	0.5202020202020202	-0.08206099398622181	0.46956018518518516	0.45959595959595956	-0.08206099398622181	0.4585648148148148	0.43939393939393934	0.050251890762960605	0.5094907407407407	0.4797979797979798	0.0	0.5461805555555556	0.5606060606060606	-0.07537783614444091	0.48396990740740736	0.5	0.08206099398622181	0.5309027777777777	0.5202020202020202	0.0	0.46956018518518516	0.45959595959595956	-0.001590455161163061	0.05939584609484028	0.5040624999999999	0.031047234074773812	0.49595959595959593	0.0366369575992874
8	{'logisticregression__C': 0.0001, 'logisticregression__l1_ratio': 0.8}	0.0001	0.8	0.0	0.48396990740740736	0.5	0.020515248496555453	0.5309027777777777	0.5202020202020202	-0.07537783614444091	0.48396990740740736	0.5	0.0	0.46956018518518516	0.45959595959595956	0.0	0.4585648148148148	0.43939393939393934	-0.12309149097933272	0.4585648148148148	0.43939393939393934	0.0	0.46956018518518516	0.45959595959595956	-0.08206099398622181	0.5094907407407407	0.4797979797979798	-0.12309149097933272	0.4585648148148148	0.43939393939393934	0.08206099398622181	0.5309027777777777	0.5202020202020202	-0.030104556960655095	0.06733902110941166	0.4854050925925925	0.028650461290123563	0.4757575757575757	0.032713691047787555
9	{'logisticregression__C': 0.0001, 'logisticregression__l1_ratio': 0.9}	0.0001	0.9	0.0	0.47766203703703697	0.4797979797979798	-0.020515248496555453	0.48396990740740736	0.5	-0.020515248496555453	0.5239004629629629	0.5202020202020202	0.0	0.5094907407407407	0.4797979797979798	-0.12309149097933272	0.4585648148148148	0.43939393939393934	0.020515248496555453	0.5239004629629629	0.5202020202020202	0.0	0.4585648148148148	0.43939393939393934	-0.020515248496555453	0.5175925925925925	0.5	-0.07537783614444091	0.4585648148148148	0.43939393939393934	-0.07537783614444091	0.47766203703703697	0.4797979797979798	-0.03148776602613255	0.045072606987058526	0.4889872685185185	0.0273552593927078	0.47979797979797983	0.031585291311942314
