	params	logisticregression__C	logisticregression__l1_ratio	iteration0_mcc	iteration0_precision_recall_auc	iteration0_roc_auc	iteration1_mcc	iteration1_precision_recall_auc	iteration1_roc_auc	iteration2_mcc	iteration2_precision_recall_auc	iteration2_roc_auc	iteration3_mcc	iteration3_precision_recall_auc	iteration3_roc_auc	iteration4_mcc	iteration4_precision_recall_auc	iteration4_roc_auc	iteration5_mcc	iteration5_precision_recall_auc	iteration5_roc_auc	iteration6_mcc	iteration6_precision_recall_auc	iteration6_roc_auc	iteration7_mcc	iteration7_precision_recall_auc	iteration7_roc_auc	iteration8_mcc	iteration8_precision_recall_auc	iteration8_roc_auc	iteration9_mcc	iteration9_precision_recall_auc	iteration9_roc_auc	mean_mcc	std_mcc	mean_precision_recall_auc	std_precision_recall_auc	mean_roc_auc	std_roc_auc
0	{'logisticregression__C': 0.0001, 'logisticregression__l1_ratio': 0.0}	0.0001	0.0	0.6030226891555273	0.6546892858033921	0.7626262626262625	0.6030226891555273	0.6934790022722837	0.7702020202020201	0.5151515151515151	0.6672987468733728	0.7626262626262625	0.5584945425171289	0.6213021281793857	0.7474747474747475	0.6030226891555273	0.7078016408765315	0.76010101010101	0.5584945425171289	0.7082047578814282	0.755050505050505	0.5584945425171289	0.6921774991434434	0.7702020202020201	0.5584945425171289	0.7290584191049255	0.7803030303030303	0.6030226891555273	0.6392629778417318	0.755050505050505	0.5484315777870906	0.6257759931190721	0.7373737373737373	0.5709652019629231	0.030469896222788333	0.6739050451095566	0.03768406745721001	0.7601010101010099	0.012256077254680989
1	{'logisticregression__C': 0.0001, 'logisticregression__l1_ratio': 0.1}	0.0001	0.1	0.0	0.46956018518518516	0.45959595959595956	-0.07537783614444091	0.48396990740740736	0.5	-0.08206099398622181	0.46956018518518516	0.45959595959595956	-0.12309149097933272	0.4585648148148148	0.43939393939393934	-0.08206099398622181	0.5094907407407407	0.4797979797979798	0.050251890762960605	0.5372106481481481	0.5404040404040404	-0.020515248496555453	0.47766203703703697	0.4797979797979798	-0.12309149097933272	0.4585648148148148	0.43939393939393934	0.020515248496555453	0.5309027777777777	0.5202020202020202	-0.020515248496555453	0.46956018518518516	0.45959595959595956	-0.04559461638091448	0.06004817539231237	0.48650462962962954	0.029017011358980594	0.47777777777777775	0.03360262612760852
2	{'logisticregression__C': 0.0001, 'logisticregression__l1_ratio': 0.2}	0.0001	0.2	0.0	0.4585648148148148	0.43939393939393934	-0.050251890762960605	0.5309027777777777	0.5202020202020202	0.0	0.5309027777777777	0.5202020202020202	0.0	0.5309027777777777	0.5202020202020202	0.08206099398622181	0.5461805555555556	0.5606060606060606	-0.07537783614444091	0.47766203703703697	0.4797979797979798	0.050251890762960605	0.5461805555555556	0.5606060606060606	0.0	0.5309027777777777	0.5202020202020202	-0.07537783614444091	0.46956018518518516	0.45959595959595956	-0.07537783614444091	0.47766203703703697	0.4797979797979798	-0.01440725144471009	0.054522449390702374	0.5099421296296296	0.03454173125141851	0.5060606060606061	0.040460118210908565
3	{'logisticregression__C': 0.0001, 'logisticregression__l1_ratio': 0.3}	0.0001	0.3	0.0	0.5372106481481481	0.5404040404040404	0.020515248496555453	0.47766203703703697	0.4797979797979798	0.050251890762960605	0.5175925925925925	0.5	-0.020515248496555453	0.46956018518518516	0.45959595959595956	-0.020515248496555453	0.47766203703703697	0.4797979797979798	0.0	0.46956018518518516	0.45959595959595956	0.050251890762960605	0.5094907407407407	0.4797979797979798	0.08206099398622181	0.5372106481481481	0.5404040404040404	0.0	0.5309027777777777	0.5202020202020202	0.050251890762960605	0.5094907407407407	0.4797979797979798	0.021230141777854816	0.03506375363900639	0.5036342592592591	0.027754778179807503	0.49393939393939396	0.030190588244390457
4	{'logisticregression__C': 0.0001, 'logisticregression__l1_ratio': 0.4}	0.0001	0.4	-0.07537783614444091	0.46956018518518516	0.45959595959595956	0.050251890762960605	0.5239004629629629	0.5202020202020202	-0.020515248496555453	0.47766203703703697	0.4797979797979798	-0.020515248496555453	0.5175925925925925	0.5	0.0	0.5309027777777777	0.5202020202020202	0.0	0.47766203703703697	0.4797979797979798	0.050251890762960605	0.5175925925925925	0.5	-0.020515248496555453	0.5094907407407407	0.4797979797979798	0.020515248496555453	0.5239004629629629	0.5202020202020202	-0.07537783614444091	0.48396990740740736	0.5	-0.00912823877560715	0.04379801576707699	0.5032233796296295	0.02329552253814285	0.49595959595959593	0.020864556747245366
5	{'logisticregression__C': 0.0001, 'logisticregression__l1_ratio': 0.5}	0.0001	0.5	0.08206099398622181	0.5372106481481481	0.5404040404040404	0.0	0.5461805555555556	0.5606060606060606	0.0	0.47766203703703697	0.4797979797979798	-0.020515248496555453	0.46956018518518516	0.45959595959595956	0.0	0.46956018518518516	0.45959595959595956	0.050251890762960605	0.5461805555555556	0.5606060606060606	-0.020515248496555453	0.46956018518518516	0.45959595959595956	0.050251890762960605	0.5094907407407407	0.4797979797979798	0.08206099398622181	0.5372106481481481	0.5404040404040404	-0.07537783614444091	0.46956018518518516	0.45959595959595956	0.0148217436360813	0.05038214707827276	0.5032175925925926	0.035318253269559174	0.4999999999999999	0.04466834734485388
6	{'logisticregression__C': 0.0001, 'logisticregression__l1_ratio': 0.6}	0.0001	0.6	0.0	0.48396990740740736	0.5	-0.020515248496555453	0.5175925925925925	0.5	-0.020515248496555453	0.5175925925925925	0.5	0.0	0.48396990740740736	0.5	0.050251890762960605	0.5461805555555556	0.5606060606060606	0.020515248496555453	0.5239004629629629	0.5202020202020202	0.050251890762960605	0.5175925925925925	0.5	-0.020515248496555453	0.48396990740740736	0.5	0.0	0.5461805555555556	0.5606060606060606	-0.020515248496555453	0.5175925925925925	0.5	0.003895803603625486	0.027894860732762507	0.5138541666666666	0.02339522523579627	0.5141414141414142	0.02528617286938528
7	{'logisticregression__C': 0.0001, 'logisticregression__l1_ratio': 0.7}	0.0001	0.7	-0.020515248496555453	0.48396990740740736	0.5	-0.020515248496555453	0.5094907407407407	0.4797979797979798	0.050251890762960605	0.5175925925925925	0.5	-0.07537783614444091	0.48396990740740736	0.5	0.050251890762960605	0.5372106481481481	0.5404040404040404	0.050251890762960605	0.5094907407407407	0.4797979797979798	-0.07537783614444091	0.47766203703703697	0.4797979797979798	-0.07537783614444091	0.46956018518518516	0.45959595959595956	-0.020515248496555453	0.48396990740740736	0.5	-0.08206099398622181	0.46956018518518516	0.45959595959595956	-0.02189845756203291	0.05560018053716048	0.49424768518518514	0.02277042321106526	0.4898989898989898	0.023808309130860208
8	{'logisticregression__C': 0.0001, 'logisticregression__l1_ratio': 0.8}	0.0001	0.8	0.050251890762960605	0.5239004629629629	0.5202020202020202	-0.08206099398622181	0.4585648148148148	0.43939393939393934	-0.020515248496555453	0.46956018518518516	0.45959595959595956	-0.020515248496555453	0.48396990740740736	0.5	0.0	0.4585648148148148	0.43939393939393934	0.0	0.5309027777777777	0.5202020202020202	-0.07537783614444091	0.4585648148148148	0.43939393939393934	-0.020515248496555453	0.5094907407407407	0.4797979797979798	-0.020515248496555453	0.48396990740740736	0.5	0.0	0.5175925925925925	0.5	-0.018924793335392393	0.038068798972249636	0.48950810185185184	0.028705635891964943	0.4797979797979798	0.03298976084556472
9	{'logisticregression__C': 0.0001, 'logisticregression__l1_ratio': 0.9}	0.0001	0.9	-0.07537783614444091	0.46956018518518516	0.45959595959595956	-0.020515248496555453	0.5094907407407407	0.4797979797979798	0.0	0.47766203703703697	0.4797979797979798	-0.07537783614444091	0.46956018518518516	0.45959595959595956	0.050251890762960605	0.5094907407407407	0.4797979797979798	-0.020515248496555453	0.46956018518518516	0.45959595959595956	-0.07537783614444091	0.46956018518518516	0.45959595959595956	-0.020515248496555453	0.46956018518518516	0.45959595959595956	-0.07537783614444091	0.4585648148148148	0.43939393939393934	-0.07537783614444091	0.46956018518518516	0.45959595959595956	-0.038818303544891034	0.04362512374504793	0.4772569444444444	0.01758482829667432	0.46363636363636357	0.012776879435023767
