	params	logisticregression__C	logisticregression__l1_ratio	iteration0_mcc	iteration0_precision_recall_auc	iteration0_roc_auc	iteration1_mcc	iteration1_precision_recall_auc	iteration1_roc_auc	iteration2_mcc	iteration2_precision_recall_auc	iteration2_roc_auc	iteration3_mcc	iteration3_precision_recall_auc	iteration3_roc_auc	iteration4_mcc	iteration4_precision_recall_auc	iteration4_roc_auc	iteration5_mcc	iteration5_precision_recall_auc	iteration5_roc_auc	iteration6_mcc	iteration6_precision_recall_auc	iteration6_roc_auc	iteration7_mcc	iteration7_precision_recall_auc	iteration7_roc_auc	iteration8_mcc	iteration8_precision_recall_auc	iteration8_roc_auc	iteration9_mcc	iteration9_precision_recall_auc	iteration9_roc_auc	mean_mcc	std_mcc	mean_precision_recall_auc	std_precision_recall_auc	mean_roc_auc	std_roc_auc
47	{'logisticregression__C': 1.0, 'logisticregression__l1_ratio': 0.3}	1.0	0.3	0.32824397594488725	0.6937131082799985	0.6994949494949495	-0.035578862907691904	0.4663500718766904	0.5353535353535354	0.17407765595569785	0.5669964206723823	0.6868686868686869	0.17407765595569785	0.4820855207710066	0.6136363636363636	0.22566773346211	0.6535548110900319	0.6868686868686869	0.0316069770620507	0.47111469307999776	0.547979797979798	0.2631806779839076	0.5480636712155311	0.6313131313131313	-0.0657951694959769	0.4357862592190913	0.5050505050505051	-0.016093484986175584	0.5392255484322502	0.5656565656565656	-0.0259499648053841	0.48549937729751724	0.5681818181818182	0.1053437194169123	0.1434082877972627	0.5342389481934497	0.08455067702360056	0.604040404040404	0.0699899500934336
48	{'logisticregression__C': 1.0, 'logisticregression__l1_ratio': 0.4}	1.0	0.4	0.3710367131802156	0.6945757628164881	0.7070707070707071	0.010101010101010102	0.4653457760448084	0.537878787878788	0.19848631482949888	0.5885470873549739	0.6994949494949495	0.19848631482949888	0.5043407108917057	0.6363636363636364	0.2693828191582387	0.6680231483964522	0.7095959595959596	0.0316069770620507	0.48483423395220887	0.563131313131313	0.2631806779839076	0.5638998896830014	0.648989898989899	-0.016093484986175584	0.45594313097684025	0.5252525252525253	0.13696356726888637	0.5457369203945309	0.5808080808080809	0.020515248496555453	0.5317180599835911	0.5732323232323233	0.14836661579236865	0.132793259712076	0.5502964720494601	0.08110802388051713	0.6181818181818182	0.07124415227917578
49	{'logisticregression__C': 1.0, 'logisticregression__l1_ratio': 0.5}	1.0	0.5	0.3710367131802156	0.6931765883194877	0.7070707070707071	0.055346306015210976	0.4752347656359476	0.5479797979797979	0.2854496128592251	0.5950485192209761	0.7045454545454546	0.2854496128592251	0.520363506517761	0.654040404040404	0.31313131313131315	0.6999545192089822	0.7297979797979798	0.0316069770620507	0.5017919652861338	0.5883838383838383	0.2631806779839076	0.5739623185807753	0.6565656565656566	0.04386344633065127	0.4689702133941727	0.547979797979798	0.1816497536376887	0.5465647874844137	0.5883838383838383	-0.035578862907691904	0.5338302332370688	0.5782828282828283	0.17951355501517963	0.14373742830864306	0.5608897416885719	0.08167337068763918	0.6303030303030301	0.06858280887583013
50	{'logisticregression__C': 1.0, 'logisticregression__l1_ratio': 0.6}	1.0	0.6	0.3710367131802156	0.6980093503684649	0.7196969696969697	0.055346306015210976	0.49002340639496	0.5656565656565656	0.2854496128592251	0.6059812852469977	0.7171717171717171	0.2693828191582387	0.5363684971635563	0.6767676767676767	0.35723524791636174	0.7237331942106915	0.7525252525252525	0.0316069770620507	0.504849913458246	0.595959595959596	0.2631806779839076	0.5931467606327709	0.6717171717171717	0.04386344633065127	0.5051439537412401	0.5580808080808081	0.1816497536376887	0.5632482641599308	0.6111111111111112	0.010101010101010102	0.5363311790040535	0.5934343434343434	0.18688525642445605	0.14080001898299754	0.5756835804380913	0.08074997956543513	0.6462121212121212	0.07001677227509952
51	{'logisticregression__C': 1.0, 'logisticregression__l1_ratio': 0.7}	1.0	0.7	0.3710367131802156	0.7066280089617685	0.7348484848484848	0.055346306015210976	0.4952754272916876	0.5782828282828283	0.2854496128592251	0.592884986866012	0.7222222222222222	0.2693828191582387	0.5352282047941204	0.6792929292929293	0.447801930486707	0.7124053134742858	0.7575757575757576	0.0316069770620507	0.5183269205078795	0.6085858585858586	0.3476767476825577	0.6000342866869637	0.6792929292929293	0.04386344633065127	0.515936312979336	0.5782828282828283	0.1816497536376887	0.580402391875849	0.6262626262626263	0.10050378152592121	0.5486663255607144	0.6111111111111112	0.21343180879384666	0.15153840974540117	0.5805788178998618	0.07615942167307967	0.6575757575757576	0.06600314294259325
52	{'logisticregression__C': 1.0, 'logisticregression__l1_ratio': 0.8}	1.0	0.8	0.3710367131802156	0.7159186720024315	0.7449494949494949	0.055346306015210976	0.4983666247843299	0.5833333333333333	0.3710367131802156	0.5928568950784574	0.7247474747474747	0.2693828191582387	0.5511426496193839	0.6919191919191919	0.494949494949495	0.7126590876706465	0.7626262626262625	0.0316069770620507	0.528518189173263	0.6212121212121212	0.3476767476825577	0.6295539687697392	0.7020202020202021	0.09119641492166165	0.5226698413959182	0.5909090909090909	0.22566773346211	0.5795356750967823	0.6287878787878788	0.10050378152592121	0.5507701037181324	0.6186868686868687	0.23584037011376768	0.16019323286397913	0.5881991707309084	0.07623751736920853	0.6669191919191919	0.06589839346257562
53	{'logisticregression__C': 1.0, 'logisticregression__l1_ratio': 0.9}	1.0	0.9	0.41414141414141414	0.7215469737734969	0.7525252525252525	0.1111111111111111	0.5185189386227096	0.601010101010101	0.41414141414141414	0.5964280312645363	0.7323232323232324	0.2693828191582387	0.5619991584022342	0.696969696969697	0.494949494949495	0.7006024050997306	0.7752525252525252	0.0778498944161523	0.5447160180607316	0.6464646464646464	0.43082021842766455	0.634697664982276	0.7121212121212122	0.09119641492166165	0.5217737840482479	0.5883838383838385	0.2693828191582387	0.5828611760380044	0.6363636363636364	0.20100756305184242	0.5593698377822544	0.6338383838383839	0.2773983163477233	0.15505208584796504	0.5942513988074223	0.0706982395817621	0.6775252525252525	0.06508263788005615
54	{'logisticregression__C': 1.0, 'logisticregression__l1_ratio': 1.0}	1.0	1.0	0.41414141414141414	0.7206435980806729	0.7525252525252526	0.15597595331559458	0.5207712503661204	0.6111111111111112	0.41414141414141414	0.6120404512913851	0.744949494949495	0.2693828191582387	0.573799805916246	0.7070707070707072	0.494949494949495	0.7270851447537034	0.8055555555555555	0.12309149097933272	0.5565195212156342	0.6540404040404042	0.43082021842766455	0.6419010634356744	0.7196969696969696	0.13696356726888637	0.5300863508180444	0.601010101010101	0.2693828191582387	0.6002349401251305	0.6540404040404041	0.2465426358859398	0.5689379438009657	0.6515151515151516	0.29553918274262186	0.13512533661475726	0.6052020069803576	0.07229768433438422	0.6901515151515152	0.06638687760007149
55	{'logisticregression__C': 10.0, 'logisticregression__l1_ratio': 0.0}	10.0	0.0	0.10691549773830258	0.644800500120434	0.664141414141414	-0.035578862907691904	0.40370095040111115	0.4646464646464646	0.07537783614444091	0.49015113993926157	0.5959595959595959	0.15352206215727945	0.439139625034484	0.5378787878787878	0.17407765595569785	0.5809917402681376	0.6060606060606062	0.006017004011932026	0.42772020937170924	0.5	0.21945812693651584	0.4299374148271513	0.5277777777777778	-0.058025885318565944	0.39415486639492053	0.4267676767676768	-0.11816976065812392	0.5343320055047858	0.5202020202020202	-0.0657951694959769	0.4285100190971457	0.4949494949494949	0.04577985045638099	0.11602244895995525	0.47734384709591404	0.08372850083949576	0.5338383838383838	0.07086922243903453
56	{'logisticregression__C': 10.0, 'logisticregression__l1_ratio': 0.1}	10.0	0.1	0.10691549773830258	0.6520760925588989	0.6767676767676768	-0.035578862907691904	0.4114332015141167	0.47222222222222215	0.07537783614444091	0.4924244859604162	0.601010101010101	0.15352206215727945	0.4417057998576032	0.5454545454545454	0.17407765595569785	0.5840112361678171	0.6111111111111112	0.006017004011932026	0.42681763836679903	0.5025252525252525	0.21945812693651584	0.42882831659848786	0.5252525252525253	-0.058025885318565944	0.3934519926528311	0.42424242424242425	-0.11816976065812392	0.5317608770145397	0.5176767676767677	-0.0657951694959769	0.4306222329353657	0.5	0.04577985045638099	0.11602244895995525	0.47931318736268763	0.08485336099572474	0.5376262626262627	0.07391559799972564
