	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.788 ± 0.065768	0.707 ± 0.049190	0.19617 ± 0.038297	0.656 ± 0.063723	0.414 ± 0.098379	0.7895 ± 0.402816	0.442 ± 0.105966	0.427 ± 0.101633	0.714 ± 0.039770	0.728 ± 0.073114	0.781 ± 0.069481	0.767 ± 0.067172	0.600 ± 0.073142	0.814 ± 0.062287
precision_recall_auc	0.783 ± 0.044629	0.687 ± 0.041902	0.20613 ± 0.026783	0.624 ± 0.056240	0.374 ± 0.083804	0.8803 ± 0.216669	0.412 ± 0.099201	0.392 ± 0.090729	0.693 ± 0.030110	0.720 ± 0.075370	0.777 ± 0.045808	0.739 ± 0.055451	0.556 ± 0.064150	0.818 ± 0.067760
roc_auc	0.788 ± 0.035514	0.706 ± 0.031810	0.20553 ± 0.023532	0.654 ± 0.037172	0.413 ± 0.063620	0.8145 ± 0.120742	0.451 ± 0.091174	0.431 ± 0.074292	0.712 ± 0.028521	0.738 ± 0.082233	0.782 ± 0.036441	0.761 ± 0.049151	0.594 ± 0.064417	0.818 ± 0.074227
