	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.759 ± 0.066563	0.690 ± 0.026684	0.21309 ± 0.030855	0.628 ± 0.039618	0.379 ± 0.053367	0.8418 ± 0.370908	0.413 ± 0.051834	0.396 ± 0.052063	0.696 ± 0.025706	0.717 ± 0.033548	0.748 ± 0.075978	0.759 ± 0.060375	0.561 ± 0.055246	0.818 ± 0.030303
precision_recall_auc	0.776 ± 0.056710	0.682 ± 0.048479	0.20967 ± 0.032398	0.605 ± 0.078141	0.363 ± 0.096957	0.8485 ± 0.203759	0.411 ± 0.093560	0.386 ± 0.095170	0.685 ± 0.041439	0.726 ± 0.056763	0.770 ± 0.058293	0.738 ± 0.072242	0.522 ± 0.091475	0.841 ± 0.032141
roc_auc	0.763 ± 0.033351	0.683 ± 0.030304	0.21461 ± 0.021106	0.612 ± 0.043560	0.365 ± 0.060608	0.8732 ± 0.171337	0.415 ± 0.081945	0.389 ± 0.068321	0.686 ± 0.027194	0.728 ± 0.069828	0.756 ± 0.034835	0.749 ± 0.050326	0.533 ± 0.065210	0.832 ± 0.056894
