	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.806 ± 0.020031	0.720 ± 0.039020	0.18571 ± 0.015433	0.665 ± 0.054306	0.440 ± 0.078041	0.6011 ± 0.127112	0.480 ± 0.079905	0.459 ± 0.078135	0.719 ± 0.034820	0.761 ± 0.054781	0.801 ± 0.020797	0.796 ± 0.032921	0.594 ± 0.069537	0.845 ± 0.043913
precision_recall_auc	0.809 ± 0.029840	0.697 ± 0.028718	0.19314 ± 0.018536	0.616 ± 0.060573	0.394 ± 0.057437	0.6800 ± 0.130591	0.471 ± 0.039123	0.430 ± 0.043599	0.691 ± 0.028627	0.780 ± 0.039755	0.804 ± 0.030604	0.785 ± 0.050139	0.517 ± 0.083024	0.877 ± 0.037421
roc_auc	0.802 ± 0.038356	0.719 ± 0.048590	0.18976 ± 0.024240	0.661 ± 0.064133	0.438 ± 0.097179	0.6086 ± 0.118009	0.485 ± 0.106900	0.461 ± 0.100616	0.716 ± 0.041581	0.769 ± 0.075267	0.796 ± 0.039826	0.802 ± 0.046000	0.583 ± 0.075223	0.855 ± 0.051604
