	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.910 ± 0.043874	0.856 ± 0.042020	0.10908 ± 0.025469	0.837 ± 0.049174	0.712 ± 0.084040	0.3954 ± 0.104143	0.756 ± 0.098687	0.734 ± 0.090617	0.832 ± 0.030634	0.924 ± 0.075592	0.907 ± 0.046436	0.898 ± 0.036052	0.767 ± 0.043823	0.945 ± 0.055876
precision_recall_auc	0.920 ± 0.032268	0.859 ± 0.042722	0.11960 ± 0.029051	0.842 ± 0.048270	0.717 ± 0.085445	0.3981 ± 0.105686	0.745 ± 0.103188	0.731 ± 0.093728	0.846 ± 0.028653	0.899 ± 0.082387	0.918 ± 0.033580	0.906 ± 0.028773	0.794 ± 0.037497	0.923 ± 0.064461
roc_auc	0.918 ± 0.031031	0.857 ± 0.028527	0.12082 ± 0.022962	0.841 ± 0.031894	0.715 ± 0.057053	0.3964 ± 0.091783	0.732 ± 0.065624	0.723 ± 0.061005	0.851 ± 0.021356	0.881 ± 0.051690	0.916 ± 0.032429	0.909 ± 0.026910	0.806 ± 0.029280	0.909 ± 0.042855
