	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.904 ± 0.052985	0.846 ± 0.030196	0.12276 ± 0.017887	0.832 ± 0.031728	0.692 ± 0.060393	0.4413 ± 0.113781	0.695 ± 0.067567	0.694 ± 0.063861	0.863 ± 0.020025	0.832 ± 0.056299	0.898 ± 0.067990	0.897 ± 0.022744	0.833 ± 0.026189	0.859 ± 0.054419
precision_recall_auc	0.902 ± 0.043096	0.850 ± 0.027848	0.12756 ± 0.023529	0.834 ± 0.028858	0.699 ± 0.055696	0.4377 ± 0.088463	0.707 ± 0.063728	0.703 ± 0.059457	0.858 ± 0.017007	0.849 ± 0.054946	0.898 ± 0.047065	0.898 ± 0.028177	0.822 ± 0.023424	0.877 ± 0.052705
roc_auc	0.900 ± 0.039504	0.840 ± 0.027458	0.13092 ± 0.023294	0.824 ± 0.028960	0.680 ± 0.054917	0.4403 ± 0.085205	0.685 ± 0.059762	0.683 ± 0.057231	0.852 ± 0.019409	0.833 ± 0.048298	0.896 ± 0.043392	0.898 ± 0.025091	0.817 ± 0.026836	0.864 ± 0.047913
