	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.922 ± 0.032638	0.855 ± 0.028301	0.11014 ± 0.019653	0.838 ± 0.030615	0.710 ± 0.056602	0.3953 ± 0.086493	0.728 ± 0.064151	0.719 ± 0.059771	0.851 ± 0.026174	0.877 ± 0.055008	0.920 ± 0.034708	0.904 ± 0.031610	0.806 ± 0.039284	0.905 ± 0.050023
precision_recall_auc	0.909 ± 0.048150	0.847 ± 0.037626	0.12456 ± 0.023935	0.829 ± 0.041793	0.693 ± 0.075253	0.4067 ± 0.073531	0.715 ± 0.094578	0.704 ± 0.084547	0.839 ± 0.020547	0.876 ± 0.077989	0.904 ± 0.056336	0.903 ± 0.024959	0.789 ± 0.023424	0.905 ± 0.062287
roc_auc	0.907 ± 0.046323	0.838 ± 0.038795	0.12784 ± 0.021554	0.820 ± 0.042556	0.675 ± 0.077589	0.4114 ± 0.061093	0.691 ± 0.092697	0.683 ± 0.084961	0.836 ± 0.021708	0.855 ± 0.073468	0.902 ± 0.054677	0.905 ± 0.018973	0.789 ± 0.023424	0.886 ± 0.061546
