	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.657 ± 0.063062	0.677 ± 0.041757	0.21865 ± 0.021169	0.663 ± 0.042888	0.353 ± 0.083514	0.6500 ± 0.053810	0.353 ± 0.084747	0.353 ± 0.084108	0.735 ± 0.050756	0.619 ± 0.041278	0.637 ± 0.070389	0.712 ± 0.044509	0.717 ± 0.066512	0.636 ± 0.060606
precision_recall_auc	0.649 ± 0.051354	0.642 ± 0.054648	0.22432 ± 0.020645	0.594 ± 0.081528	0.283 ± 0.109297	0.6510 ± 0.059179	0.291 ± 0.106000	0.287 ± 0.107561	0.676 ± 0.052151	0.615 ± 0.060369	0.632 ± 0.057450	0.699 ± 0.036401	0.583 ± 0.111880	0.700 ± 0.074843
roc_auc	0.653 ± 0.060751	0.668 ± 0.056003	0.22387 ± 0.018957	0.643 ± 0.071828	0.336 ± 0.112007	0.6615 ± 0.054527	0.336 ± 0.110250	0.336 ± 0.111106	0.716 ± 0.061847	0.619 ± 0.052900	0.635 ± 0.067668	0.701 ± 0.047426	0.672 ± 0.102940	0.664 ± 0.053354
