	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.733 ± 0.053876	0.778 ± 0.028371	0.18791 ± 0.020490	0.747 ± 0.031646	0.556 ± 0.056742	0.5877 ± 0.059974	0.576 ± 0.066139	0.566 ± 0.060962	0.779 ± 0.023013	0.797 ± 0.052699	0.716 ± 0.059835	0.771 ± 0.046316	0.706 ± 0.037497	0.850 ± 0.048152
precision_recall_auc	0.707 ± 0.075524	0.709 ± 0.058691	0.19910 ± 0.023369	0.632 ± 0.115885	0.418 ± 0.117382	0.6043 ± 0.069443	0.484 ± 0.079746	0.448 ± 0.099745	0.708 ± 0.055935	0.777 ± 0.047833	0.688 ± 0.083935	0.756 ± 0.061560	0.550 ± 0.142123	0.868 ± 0.050023
roc_auc	0.729 ± 0.035361	0.744 ± 0.042586	0.19591 ± 0.018829	0.699 ± 0.062119	0.489 ± 0.085173	0.6100 ± 0.062953	0.522 ± 0.072863	0.505 ± 0.078447	0.745 ± 0.044268	0.777 ± 0.039832	0.713 ± 0.040547	0.760 ± 0.038408	0.639 ± 0.087841	0.850 ± 0.030679
