	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.878 ± 0.032377	0.790 ± 0.046791	0.14028 ± 0.024407	0.757 ± 0.060372	0.581 ± 0.093582	0.4362 ± 0.074238	0.624 ± 0.108482	0.602 ± 0.099176	0.781 ± 0.038091	0.842 ± 0.090262	0.876 ± 0.033442	0.840 ± 0.042038	0.694 ± 0.075223	0.886 ± 0.074996
precision_recall_auc	0.907 ± 0.020376	0.763 ± 0.063760	0.12710 ± 0.023001	0.685 ± 0.112997	0.526 ± 0.127520	0.3971 ± 0.063217	0.699 ± 0.065021	0.604 ± 0.096816	0.730 ± 0.057627	0.969 ± 0.053946	0.904 ± 0.021044	0.891 ± 0.025379	0.544 ± 0.138084	0.982 ± 0.031782
roc_auc	0.902 ± 0.026260	0.721 ± 0.044239	0.12560 ± 0.023057	0.617 ± 0.081431	0.443 ± 0.088478	0.3937 ± 0.065079	0.654 ± 0.070598	0.536 ± 0.073742	0.692 ± 0.036762	0.962 ± 0.064145	0.899 ± 0.027161	0.890 ± 0.029547	0.461 ± 0.094608	0.982 ± 0.031782
