	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.862 ± 0.027692	0.798 ± 0.048029	0.14827 ± 0.019406	0.771 ± 0.059447	0.597 ± 0.096057	0.4985 ± 0.093796	0.617 ± 0.096548	0.607 ± 0.095790	0.800 ± 0.044350	0.817 ± 0.063456	0.858 ± 0.029612	0.853 ± 0.030855	0.733 ± 0.073142	0.864 ± 0.052486
precision_recall_auc	0.886 ± 0.026259	0.759 ± 0.050802	0.13208 ± 0.013671	0.684 ± 0.093460	0.517 ± 0.101603	0.4391 ± 0.080559	0.678 ± 0.067025	0.590 ± 0.079931	0.726 ± 0.044771	0.952 ± 0.064960	0.882 ± 0.029119	0.885 ± 0.022272	0.544 ± 0.113553	0.973 ± 0.038331
roc_auc	0.884 ± 0.030261	0.733 ± 0.041665	0.12667 ± 0.011804	0.642 ± 0.069411	0.466 ± 0.083331	0.4709 ± 0.142902	0.650 ± 0.087652	0.550 ± 0.082092	0.701 ± 0.031796	0.949 ± 0.069443	0.880 ± 0.033373	0.892 ± 0.017021	0.489 ± 0.073142	0.977 ± 0.032141
