	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.937 ± 0.025963	0.862 ± 0.035238	0.09192 ± 0.019031	0.844 ± 0.041220	0.725 ± 0.070476	0.3122 ± 0.051405	0.781 ± 0.087339	0.752 ± 0.077893	0.831 ± 0.025196	0.949 ± 0.071186	0.936 ± 0.026545	0.916 ± 0.035035	0.761 ± 0.037497	0.964 ± 0.051604
precision_recall_auc	0.926 ± 0.011721	0.724 ± 0.075092	0.10339 ± 0.012177	0.611 ± 0.141339	0.447 ± 0.150185	0.3336 ± 0.030564	0.666 ± 0.090024	0.542 ± 0.123665	0.696 ± 0.061815	0.970 ± 0.062604	0.924 ± 0.012095	0.912 ± 0.012084	0.461 ± 0.152820	0.986 ± 0.030679
roc_auc	0.929 ± 0.014002	0.727 ± 0.058971	0.10272 ± 0.013147	0.622 ± 0.103124	0.453 ± 0.117942	0.3301 ± 0.030487	0.667 ± 0.083177	0.548 ± 0.098972	0.697 ± 0.050995	0.970 ± 0.062604	0.927 ± 0.014529	0.922 ± 0.012901	0.467 ± 0.120584	0.986 ± 0.030679
