	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.922 ± 0.017783	0.861 ± 0.032925	0.10446 ± 0.015459	0.843 ± 0.037332	0.722 ± 0.065851	0.3410 ± 0.038671	0.767 ± 0.087506	0.744 ± 0.076295	0.836 ± 0.016764	0.931 ± 0.072869	0.920 ± 0.018101	0.897 ± 0.025912	0.772 ± 0.017568	0.950 ± 0.054419
precision_recall_auc	0.922 ± 0.014402	0.727 ± 0.071251	0.11257 ± 0.015282	0.622 ± 0.120039	0.454 ± 0.142501	0.3576 ± 0.051467	0.663 ± 0.105137	0.546 ± 0.120813	0.699 ± 0.062175	0.964 ± 0.079037	0.921 ± 0.014799	0.905 ± 0.017424	0.472 ± 0.141639	0.982 ± 0.043913
roc_auc	0.923 ± 0.016370	0.733 ± 0.064283	0.11166 ± 0.015964	0.639 ± 0.099002	0.466 ± 0.128566	0.3521 ± 0.040673	0.655 ± 0.121500	0.551 ± 0.120614	0.703 ± 0.054962	0.952 ± 0.090256	0.921 ± 0.016817	0.910 ± 0.020932	0.489 ± 0.113553	0.977 ± 0.044174
