	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.758 ± 0.040464	0.751 ± 0.023773	0.18345 ± 0.010232	0.721 ± 0.028146	0.501 ± 0.047545	0.5786 ± 0.021679	0.507 ± 0.046405	0.504 ± 0.046890	0.768 ± 0.024329	0.739 ± 0.026041	0.745 ± 0.047272	0.778 ± 0.019088	0.706 ± 0.037497	0.795 ± 0.023957
precision_recall_auc	0.699 ± 0.088714	0.652 ± 0.085474	0.20961 ± 0.028882	0.537 ± 0.145701	0.304 ± 0.170947	0.6615 ± 0.113748	0.383 ± 0.179563	0.339 ± 0.171698	0.660 ± 0.071255	0.723 ± 0.126664	0.678 ± 0.098864	0.752 ± 0.058803	0.444 ± 0.165635	0.859 ± 0.075606
roc_auc	0.714 ± 0.080222	0.692 ± 0.060142	0.20412 ± 0.030670	0.618 ± 0.087808	0.383 ± 0.120284	0.6521 ± 0.118035	0.440 ± 0.130571	0.410 ± 0.123414	0.692 ± 0.049432	0.748 ± 0.092898	0.697 ± 0.087286	0.751 ± 0.058781	0.533 ± 0.102104	0.850 ± 0.064461
