	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.639 ± 0.055893	0.660 ± 0.023726	0.22213 ± 0.007577	0.678 ± 0.021867	0.321 ± 0.047453	0.6571 ± 0.016895	0.357 ± 0.055257	0.338 ± 0.050774	0.787 ± 0.041363	0.570 ± 0.018225	0.616 ± 0.063935	0.706 ± 0.028797	0.839 ± 0.040992	0.482 ± 0.038331
precision_recall_auc	0.602 ± 0.053258	0.576 ± 0.058364	0.24308 ± 0.017647	0.500 ± 0.121805	0.153 ± 0.116729	0.7215 ± 0.084698	0.161 ± 0.123035	0.157 ± 0.119523	0.624 ± 0.060661	0.537 ± 0.071949	0.580 ± 0.059476	0.666 ± 0.038060	0.489 ± 0.182949	0.664 ± 0.109679
roc_auc	0.616 ± 0.080244	0.615 ± 0.053200	0.23971 ± 0.023086	0.585 ± 0.065198	0.229 ± 0.106399	0.7109 ± 0.098349	0.234 ± 0.105103	0.232 ± 0.105450	0.662 ± 0.052677	0.572 ± 0.060870	0.594 ± 0.086289	0.674 ± 0.053443	0.611 ± 0.104757	0.618 ± 0.107565
