	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.926 ± 0.020466	0.840 ± 0.018212	0.10857 ± 0.018183	0.819 ± 0.021446	0.680 ± 0.036424	0.3653 ± 0.045166	0.707 ± 0.041306	0.694 ± 0.038533	0.827 ± 0.014895	0.880 ± 0.032246	0.925 ± 0.021049	0.912 ± 0.020508	0.767 ± 0.023424	0.914 ± 0.025802
precision_recall_auc	0.914 ± 0.029979	0.833 ± 0.031965	0.12105 ± 0.015801	0.812 ± 0.040672	0.665 ± 0.063931	0.3893 ± 0.066152	0.680 ± 0.055004	0.673 ± 0.058898	0.835 ± 0.039113	0.846 ± 0.034601	0.912 ± 0.030861	0.904 ± 0.036826	0.783 ± 0.066512	0.882 ± 0.031782
roc_auc	0.910 ± 0.022931	0.835 ± 0.032321	0.12054 ± 0.014202	0.814 ± 0.041647	0.670 ± 0.064643	0.3940 ± 0.070801	0.687 ± 0.053133	0.678 ± 0.058329	0.836 ± 0.041700	0.851 ± 0.033530	0.907 ± 0.023574	0.900 ± 0.031456	0.783 ± 0.071482	0.886 ± 0.032141
