	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.913 ± 0.023968	0.847 ± 0.016927	0.11526 ± 0.011457	0.830 ± 0.019347	0.694 ± 0.033855	0.3934 ± 0.035775	0.700 ± 0.034290	0.697 ± 0.033887	0.854 ± 0.018054	0.845 ± 0.024248	0.911 ± 0.025049	0.899 ± 0.016191	0.817 ± 0.026836	0.877 ± 0.021957
precision_recall_auc	0.911 ± 0.013941	0.834 ± 0.035813	0.12076 ± 0.008056	0.815 ± 0.043161	0.668 ± 0.071625	0.3945 ± 0.033998	0.675 ± 0.066208	0.672 ± 0.068802	0.843 ± 0.039285	0.832 ± 0.033245	0.909 ± 0.014440	0.905 ± 0.014570	0.800 ± 0.059720	0.868 ± 0.025802
roc_auc	0.903 ± 0.018782	0.836 ± 0.039193	0.12226 ± 0.007775	0.817 ± 0.046562	0.672 ± 0.078387	0.4003 ± 0.037819	0.681 ± 0.074608	0.676 ± 0.076404	0.840 ± 0.039763	0.841 ± 0.039818	0.900 ± 0.019561	0.900 ± 0.016112	0.794 ± 0.058853	0.877 ± 0.030679
