	min_max_ncv_average_precision	min_max_ncv_balanced_accuracy	min_max_ncv_brier_loss	min_max_ncv_f1	min_max_ncv_informedness	min_max_ncv_log_loss	min_max_ncv_markedness	min_max_ncv_mcc	min_max_ncv_negative_predictive_value	min_max_ncv_precision	min_max_ncv_precision_recall_auc	min_max_ncv_roc_auc	min_max_ncv_sensitivity	min_max_ncv_specificity
mcc	[0.862, 0.923]	[0.742, 0.848]	[0.12453, 0.15811]	[0.706, 0.833]	[0.485, 0.697]	[0.3922, 0.4701]	[0.500, 0.736]	[0.492, 0.706]	[0.750, 0.864]	[0.750, 0.929]	[0.857, 0.922]	[0.860, 0.918]	[0.667, 0.833]	[0.818, 0.955]
precision_recall_auc	[0.867, 0.928]	[0.793, 0.866]	[0.11605, 0.14520]	[0.765, 0.848]	[0.586, 0.732]	[0.3791, 0.4451]	[0.604, 0.773]	[0.595, 0.753]	[0.792, 0.864]	[0.812, 0.933]	[0.863, 0.927]	[0.874, 0.923]	[0.722, 0.833]	[0.864, 0.955]
roc_auc	[0.845, 0.931]	[0.742, 0.871]	[0.11743, 0.15746]	[0.706, 0.857]	[0.485, 0.742]	[0.3857, 0.4748]	[0.500, 0.773]	[0.492, 0.753]	[0.750, 0.870]	[0.750, 0.933]	[0.842, 0.930]	[0.845, 0.923]	[0.667, 0.833]	[0.818, 0.955]
