	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.750 ± 0.059159	0.722 ± 0.053961	0.20443 ± 0.025966	0.679 ± 0.065836	0.443 ± 0.107923	0.7769 ± 0.255593	0.462 ± 0.108422	0.452 ± 0.107907	0.733 ± 0.050364	0.729 ± 0.064565	0.737 ± 0.067100	0.750 ± 0.060231	0.639 ± 0.079651	0.805 ± 0.052705
precision_recall_auc	0.746 ± 0.067912	0.687 ± 0.048191	0.21176 ± 0.032490	0.625 ± 0.068469	0.375 ± 0.096381	1.0061 ± 0.348078	0.408 ± 0.095386	0.391 ± 0.095201	0.696 ± 0.044284	0.712 ± 0.060140	0.734 ± 0.077216	0.724 ± 0.041678	0.561 ± 0.088618	0.814 ± 0.050023
roc_auc	0.757 ± 0.069317	0.718 ± 0.051019	0.20447 ± 0.036421	0.661 ± 0.073858	0.435 ± 0.102037	0.8476 ± 0.297606	0.473 ± 0.089479	0.454 ± 0.095518	0.720 ± 0.052169	0.753 ± 0.046890	0.745 ± 0.077792	0.756 ± 0.067699	0.594 ± 0.101599	0.841 ± 0.038629
