	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.762 ± 0.042735	0.701 ± 0.045877	0.20605 ± 0.024310	0.651 ± 0.069413	0.402 ± 0.091753	0.7158 ± 0.192256	0.423 ± 0.084439	0.412 ± 0.087627	0.716 ± 0.045678	0.707 ± 0.051724	0.754 ± 0.045282	0.749 ± 0.046984	0.611 ± 0.097991	0.791 ± 0.057496
precision_recall_auc	0.754 ± 0.060499	0.689 ± 0.049663	0.21467 ± 0.036008	0.625 ± 0.068292	0.378 ± 0.099325	0.8106 ± 0.198294	0.420 ± 0.107506	0.398 ± 0.101776	0.696 ± 0.045564	0.724 ± 0.076369	0.747 ± 0.063076	0.728 ± 0.069147	0.556 ± 0.090722	0.823 ± 0.062287
roc_auc	0.760 ± 0.068303	0.684 ± 0.064938	0.21748 ± 0.037851	0.626 ± 0.086022	0.368 ± 0.129876	0.8402 ± 0.241601	0.394 ± 0.139822	0.381 ± 0.134146	0.696 ± 0.054142	0.698 ± 0.093182	0.753 ± 0.071743	0.746 ± 0.067278	0.572 ± 0.098166	0.795 ± 0.068601
